Point,Type,NAME,KIND,ADMINCODE,ADDRESS
"[[121.46919227999999, 31.253604254999978]]",4,聚源大厦,AF00,310108,虬江路1000号
"[[121.50304506000003, 31.253630850000047]]",4,北外滩中心,AF00,310109,东大名路
"[[121.38445944, 31.25367549000001]]",4,克拉斯综合大楼,AF00,310107,铜川路1653弄1
"[[121.57501391999998, 31.253697225000032]]",4,金杨街道综合楼,AF00,310115,枣庄路683
"[[121.48050672000002, 31.25377737]]",4,盛邦国际大厦,AF00,310109,四川北路1318号
"[[121.48100945999997, 31.253838930000033]]",4,海泰时代大厦,AF00,310109,武进路289号
"[[121.61435507999998, 31.253890095000003]]",4,乾昌大厦,AF00,310115,金豫路450
"[[121.42927404000002, 31.25390881500004]]",4,浦发广场D座,AF00,310107,中山北路1759
"[[121.52618514, 31.253934959999984]]",4,滨江国际广场2号楼,AF00,310110,杨树浦路1062
"[[121.42964627999999, 31.25401006499998]]",4,浦发广场,AF00,310107,中山北路1759
"[[121.45755887999997, 31.25402113500001]]",4,北方佳苑办公楼,AF00,310108,中兴路1286号
"[[121.49715294000003, 31.25405479500004]]",4,中房长治大楼A座,AF00,310109,东长治路701
"[[121.49715294000003, 31.25405479500004]]",4,中房长治大楼,AF00,310109,东长治路701
"[[121.49715294000003, 31.25405479500004]]",4,中房长治大楼B座,AF00,310109,东长治路701
"[[121.59528515999997, 31.254092190000026]]",4,银桥大厦,AF00,310115,金新路58号
"[[121.52576538, 31.254094575000046]]",4,滨江国际广场1号楼,AF00,310110,杨树浦路1058
"[[121.49829089999994, 31.254165990000004]]",4,丽正大厦,AF00,310109,东长治路777号
"[[121.49829089999994, 31.254165990000004]]",4,丽正大厦1号楼A座,AF00,310109,东长治路777号
"[[121.49829089999994, 31.254165990000004]]",4,丽正大厦2号楼,AF00,310109,东长治路777号
"[[121.49829089999994, 31.254165990000004]]",4,丽正大厦1号楼B座,AF00,310109,东长治路777号
"[[121.45373154, 31.254190289999972]]",4,超群国际大厦,AF00,310108,中兴路1520临
"[[121.4795844, 31.254215400000007]]",4,壹丰广场,AF00,310109,四川北路1363号
"[[121.38742583999996, 31.25422224000004]]",4,联通租赁集团总部科研大楼,AF00,310107,真北路2072号
"[[121.4148069, 31.254247349999986]]",4,金盛国际家居办公楼,AF00,310107,
"[[121.42772838000002, 31.254274890000044]]",4,石泉金融大厦,AF00,310107,光新路168号
"[[121.58346816000002, 31.254297929999996]]",4,金台大厦,AF00,310115,金台路197弄8
"[[121.42964790000005, 31.25435058]]",4,浦发广场E座,AF00,310107,中山北路1715
"[[121.46840226, 31.254433245]]",4,永会大楼,AF00,310108,会文路50号
"[[121.49311265999995, 31.254555194999966]]",4,新抚钢大楼,AF00,310109,东汉阳路455号
"[[121.49765082000002, 31.254565320000005]]",4,万恒大厦,AF00,310109,高阳路246号
"[[121.35467825999997, 31.254607934999978]]",4,锦银休闲广场,AF00,310114,曹安公路1909号
"[[121.59581543999998, 31.254712019999975]]",4,天骄大厦,AF00,310115,金新路99号
"[[121.52568492, 31.254744555000002]]",4,滨江国际广场,AF00,310110,杨树浦路1058
"[[121.46813261999998, 31.254793020000015]]",4,中铁物资大厦,AF00,310108,会文路88号
"[[121.58476902000001, 31.25488814999998]]",4,上海卡柏洗衣有限公司,AF00,310115,东方路1870号东方明珠商务楼1层
"[[121.63012236000002, 31.25527636500004]]",4,辉石财富中心,AF00,310115,金穗路2228号
"[[121.56201161999999, 31.25535984000002]]",4,亚龙大厦,AF00,310115,居家桥路595
"[[121.48075511999997, 31.25537059500002]]",4,中信泰富·申虹广场,AF00,310109,四川北路1350
"[[121.38657750000002, 31.255403085000044]]",4,绿洲长中大厦,AF00,310107,真北路2167
"[[121.6054962, 31.255430805000028]]",4,中惠广场A楼,AF00,310115,新金桥路1088号
"[[121.6054962, 31.255430805000028]]",4,中惠广场,AF00,310115,新金桥路1088号
"[[121.58383806, 31.255727265000044]]",4,上海金桥大厦,AF00,310115,金桥路1359～1389号
"[[121.55104746, 31.255746345000023]]",4,银珠商厦5号楼,AF00,310115,浦东大道2330号
"[[121.50445697999996, 31.255782344999982]]",4,建爱大厦,AF00,310109,长阳路8
"[[121.36006169999999, 31.255812000000038]]",4,威隆大厦,AF00,310114,曹安公路1718
"[[121.55137740000004, 31.25584660499997]]",4,银珠商厦6号楼,AF00,310115,浦东大道2330号
"[[121.47023753999997, 31.25585078999996]]",4,武夷休闲广场,AF00,310108,公兴路88号
"[[121.60544633999997, 31.25588062500003]]",4,中惠广场B2楼,AF00,310115,新金桥路1088号
"[[121.47756281999997, 31.255972244999974]]",4,上海虬江电子数码商厦,AF00,310109,虬江路526号
"[[121.47877889999997, 31.25604591000003]]",4,虹口商城,AF00,310109,虬江支路181
"[[121.55080769999998, 31.256076060000037]]",4,银珠商厦,AF00,310115,浦东大道2330
"[[121.55097762, 31.25610616500004]]",4,银珠商厦3号楼,AF00,310115,浦东大道2330号
"[[121.49211258, 31.256114715000038]]",4,龙门大楼,AF00,310109,周家嘴路328
"[[121.46198976000002, 31.25615733000001]]",4,华天大厦,AF00,310108,中华新路469号
"[[121.55156730000003, 31.25618667000004]]",4,银珠商厦4号楼,AF00,310115,浦东大道2330号
"[[121.57323066000004, 31.256324010000036]]",4,金桥国际商业广场12座,AF00,310115,张杨路3501号
"[[121.58307738000002, 31.256356589999978]]",4,金桥大厦副楼,AF00,310115,金桥路1359号
"[[121.60742345999995, 31.256357714999982]]",4,方正大厦,AF00,310115,新金桥路1122号
"[[121.55166720000004, 31.256376705000044]]",4,银珠商厦7号楼,AF00,310115,浦东大道2330号
"[[121.38878483999996, 31.256390520000032]]",4,渔政大厦,AF00,310107,真北路2168
"[[121.60608533999999, 31.256399474999974]]",4,同华大厦,AF00,310115,金湘路345号
"[[121.48193591999996, 31.256495775000037]]",4,申贝大厦,AF00,310109,吴淞路669号
"[[121.57374150000003, 31.25653456499996]]",4,金桥国际商业广场11座,AF00,310115,张杨路3533
"[[121.55122764, 31.256536275000013]]",4,银珠商厦1号楼,AF00,310115,浦东大道2330
"[[121.45880645999998, 31.256568720000033]]",4,中土大厦,AF00,310108,共和新路666号
"[[121.60633482000003, 31.256649000000014]]",4,爱立诚大厦,AF00,310115,金湘路333
"[[121.35392999999996, 31.256688645000008]]",4,悦合国际广场,AF00,310114,曹安公路
"[[121.40174717999999, 31.256745525000007]]",4,高·尚领域,AF00,310107,曹杨路1560
"[[121.57419240000003, 31.256815049999986]]",4,金桥国际商业广场10座,AF00,310115,张杨路3555
"[[121.41443754, 31.256835569999996]]",4,新城市中心广场,AF00,310107,铜川路70号
"[[121.35645683999996, 31.25684587499996]]",4,嘉·印象,AF00,310114,
"[[121.60844208000003, 31.25698600500001]]",4,禹洲·金桥国际,AF00,310115,金港路333号
"[[121.60844208000003, 31.25698600500001]]",4,禹洲·金桥国际1期,AF00,310115,金港路333号
"[[121.47958745999998, 31.25705984999999]]",4,上海投资组合中心大厦,AF00,310109,四川北路1500
"[[121.44712301999999, 31.25715538499999]]",4,林顿大厦,AF00,310108,恒丰北路100号
"[[121.57473330000002, 31.257155655000012]]",4,金桥国际商业广场9座,AF00,310115,张杨路3583
"[[121.45874939999996, 31.25726964000003]]",4,天道大厦,AF00,310108,共和新路708弄1号
"[[121.60756313999997, 31.25730699000001]]",4,禹洲·金桥国际6期,AF00,310115,金港路
"[[121.61125818, 31.25734204499998]]",4,金桥中环大厦,AF00,310115,新金桥路1388号
"[[121.44845880000003, 31.257458730000042]]",4,华舟大厦,AF00,310108,芷江西路788号
"[[121.45458995999999, 31.257467594999977]]",4,协诚中心大厦B座,AF00,310108,大统路988
"[[121.45470047999999, 31.257467910000003]]",4,北区商务大厦,AF00,310108,大统路988
"[[121.48534692000001, 31.257547335]]",4,哈尔滨大楼,AF00,310109,哈尔滨路735边门
"[[121.60989000000002, 31.257553724999998]]",4,禹洲·金桥国际2期3号楼,AF00,310115,
"[[121.53341969999997, 31.257590535000023]]",4,海救大楼,AF00,310110,杨树浦路1426号
"[[121.57537428000003, 31.257656280000045]]",4,金桥国际商业广场6座,AF00,310115,张杨路3611号
"[[121.61546261999996, 31.257686205000034]]",4,金门广场,AF00,310115,金皖路389
"[[121.61051910000003, 31.257762794999977]]",4,禹洲·金桥国际2期1号楼,AF00,310115,
"[[121.61051910000003, 31.257762794999977]]",4,禹洲·金桥国际2期,AF00,310115,
"[[121.60853172, 31.257765405000015]]",4,禹洲·金桥国际3期,AF00,310115,金湘路201弄15号
"[[121.60853172, 31.257765405000015]]",4,禹洲·金桥国际3期1号楼,AF00,310115,金湘路201弄15号
"[[121.57930098000003, 31.25788128000001]]",4,国家海洋局东海海洋应急指挥中心业务楼,AF00,310115,金桥路1168号
"[[121.43854656000002, 31.25788712999996]]",4,上海通联大厦,AF00,310107,交通路1565号
"[[121.60991988, 31.257943470000004]]",4,禹洲·金桥国际2期2号楼,AF00,310115,
"[[121.50641285999997, 31.258064654999995]]",4,虹口区公共卫生大楼,AF00,310109,长阳路197号
"[[121.47373422000001, 31.258094444999973]]",4,宝通大楼,AF00,310108,宝通路202临
"[[121.35680675999996, 31.258135394999986]]",4,东方汽配城,AF00,310114,定边路35号
"[[121.57559459999996, 31.258216350000023]]",4,金桥国际商业广场5座,AF00,310115,张杨路3611号
"[[121.60907082000001, 31.258304370000022]]",4,禹洲·金桥国际3期2号楼,AF00,310115,金湘路225弄11号
"[[121.50974915999997, 31.25835823500004]]",4,上汽霍山大楼,AF00,310109,霍山路340号
"[[121.57587522, 31.258426635000014]]",4,金桥国际商业广场3座,AF00,310115,张杨路3611号
"[[121.41659214, 31.25853787499998]]",4,品尊国际中心A座,AF00,310107,岚皋路555号
"[[121.41659214, 31.25853787499998]]",4,品尊国际中心,AF00,310107,岚皋路555号
"[[121.50688193999997, 31.258555199999993]]",4,鼎立大厦,AF00,310109,长阳路235
"[[121.57476318, 31.25856519000002]]",4,金桥国际商业广场7座,AF00,310115,张杨路3611号
"[[121.460697, 31.258573560000002]]",4,南山大厦,AF00,310108,南山路100号
"[[121.50798084000003, 31.258616399999994]]",4,长阳大楼二号楼,AF00,310109,保定路150号
"[[121.41620963999998, 31.258686285000003]]",4,品尊国际中心B座,AF00,310107,岚皋路567号
"[[121.50811062000002, 31.25870653499999]]",4,长阳大楼四号楼,AF00,310109,保定路150号
"[[121.6063044, 31.25871774000003]]",4,中新大厦,AF00,310115,金港路211号
"[[121.5079407, 31.258776374999997]]",4,长阳大楼三号楼,AF00,310109,保定路150号
"[[121.55438844000004, 31.258788750000043]]",4,龙居大厦,AF00,310115,浦东大道2508号
"[[121.49715203999996, 31.258795005000028]]",4,绿地阳光园2·顺风港,AF00,310109,丹徒路377
"[[121.50779094000004, 31.258816200000005]]",4,长阳大楼,AF00,310109,保定路150号
"[[121.50779094000004, 31.258816200000005]]",4,长阳大楼一号楼,AF00,310109,保定路150号
"[[121.57501373999995, 31.25886538499999]]",4,金桥国际商业广场2座,AF00,310115,张杨路3611号
"[[121.57433243999998, 31.258874520000035]]",4,金桥国际商业广场8座,AF00,310115,张杨路3611号
"[[121.61421396000003, 31.25898706500002]]",4,金苑楼,AF00,310115,新金桥路1566
"[[121.49409509999998, 31.25903179499999]]",4,岳洋大厦,AF00,310109,岳州路58号
"[[121.48002396000004, 31.259031930000003]]",4,谊华大厦,AF00,310109,东宝兴路118
"[[121.47828498000004, 31.25903656500003]]",4,凯润商务楼,AF00,310109,四川北路1611号
"[[121.46047361999999, 31.25918133000002]]",4,南山办公楼,AF00,310108,淞兴西路258半岛1919文化创意产业园西区4号楼4156
"[[121.61581145999996, 31.259284470000026]]",4,上海东方万国企业中心,AF00,310115,新金桥路1599临
"[[121.61463318, 31.25929621500002]]",4,宝钢工贸大厦,AF00,310115,新金桥路1568号
"[[121.60613447999998, 31.259317635000016]]",4,禹洲·蓝爵,AF00,310115,金港路199弄6
"[[121.60613447999998, 31.259317635000016]]",4,禹洲·蓝爵1号楼,AF00,310115,金港路199弄6
"[[121.47921864000003, 31.259358630000033]]",4,高宝新时代广场,AF00,310109,四川北路1666边门
"[[121.60637406, 31.25953714499997]]",4,禹洲·蓝爵2号楼,AF00,310115,金沪路99弄3
"[[121.4795898, 31.25956922999996]]",4,精武大厦,AF00,310109,东宝兴路157号
"[[121.46040126000004, 31.25969982000002]]",4,南山大楼,AF00,310108,芷江西路158
"[[121.41712044000002, 31.25970652500004]]",4,品尊18英尺行政公馆,AF00,310107,岚皋路587号
"[[121.47036156000001, 31.259870054999983]]",4,中宝大厦,AF00,310108,中兴路457号
"[[121.57580501999996, 31.25990605500003]]",4,宏南投资大厦,AF00,310115,金桥路939号
"[[121.57323066000004, 31.25994268500004]]",4,金桥国际商业广场1座,AF00,310115,张杨路3611号
"[[121.51693116000001, 31.26007552500002]]",4,华申大楼,AF00,310110,惠民路694号
"[[121.57354115999996, 31.260093030000046]]",4,金桥国际商业广场,AF00,310115,张杨路3611号
"[[121.33099746000002, 31.260119039999978]]",4,瑞尔大厦,AF00,310114,张掖路333号
"[[121.47906492000001, 31.260126195000037]]",4,福德大厦,AF00,310109,四川北路1688
"[[121.47906492000001, 31.260126195000037]]",4,福德大厦南楼,AF00,310109,四川北路1688
"[[121.47917454000002, 31.260385845000027]]",4,福德大厦北楼,AF00,310109,四川北路1688号
"[[121.60755216000004, 31.260514994999966]]",4,复鼎大厦,AF00,310115,金沪路55
"[[121.45803624000003, 31.260530384999996]]",4,云华科技大厦,AF00,310108,共和新路912号
"[[121.50798930000002, 31.26068666999996]]",4,创富大厦,AF00,310109,大连路535
"[[121.44532049999997, 31.260730724999963]]",4,沪太办公楼,AF00,310108,中山北路1017号
"[[121.47832872000002, 31.26081217500004]]",4,嘉杰国际广场,AF00,310109,四川北路1717
"[[121.3429446, 31.260869504999988]]",4,华拓大厦,AF00,310114,曹安路2080
"[[121.30592112, 31.261053510000025]]",4,东锦国际大厦,AF00,310114,翔江公路3333号
"[[121.55522994000003, 31.261278960000027]]",4,金浜工贸大楼,AF00,310115,浦东大道2511弄19号
"[[121.51918997999996, 31.261297095000018]]",4,创富大厦,AF00,310110,许昌路632号
"[[121.45380138000002, 31.26138516000002]]",4,协和大厦,AF00,310108,中山北路814弄17
"[[121.41062099999996, 31.26142210499997]]",4,宏发大楼,AF00,310107,府村路336
"[[121.49561177999996, 31.26149370000003]]",4,虹业大楼,AF00,310109,公平路761号
"[[121.50833814000002, 31.26174714000004]]",4,北美广场C座,AF00,310110,大连路538号
"[[121.61712852000005, 31.26175069499998]]",4,金领之都42号楼,AF00,310115,金海路1000号金领之都42号楼
"[[121.61814696000002, 31.261839120000012]]",4,凯龙金领大厦,AF00,310115,新金桥路1888号36栋
"[[121.61814696000002, 31.261839120000012]]",4,凯龙金领大厦西楼,AF00,310115,新金桥路1888号36栋
"[[121.49204526000003, 31.261840019999998]]",4,物华大楼,AF00,310109,物华路58号
"[[121.61673899999997, 31.261891139999964]]",4,金领之都44号楼,AF00,310115,金海路1000号金领之都44号楼
"[[121.50812807999995, 31.26204697499998]]",4,安莉芳大厦,AF00,310110,昆明路518号
"[[121.45127597999996, 31.26205570499999]]",4,屹申商务大厦,AF00,310108,中山北路909
"[[121.61619972000003, 31.26208180500002]]",4,金领之都47号楼,AF00,310115,金海路1000号金领之都47号楼
"[[121.61555063999995, 31.262242635000003]]",4,金领之都48号楼,AF00,310115,金海路1000号金领之都48号楼
"[[121.61880594000002, 31.262267790000042]]",4,凯龙金领大厦东楼,AF00,310115,新金桥路1888号40栋
"[[121.61789729999997, 31.262269139999976]]",4,金领之都7号楼,AF00,310115,金海路1000号金领之都7号楼
"[[121.50889722, 31.26229780500004]]",4,北美广场,AF00,310110,昆明路518号
"[[121.39174728000002, 31.262302170000044]]",4,普陀民营科技企业总部大厦,AF00,310107,桃浦路226号
"[[121.39017947999997, 31.262353919999974]]",4,星河世纪广场B电子商务中心,AF00,310107,桃浦路306
"[[121.38898104000003, 31.262355315]]",4,星河世纪广场A电子商务中心,AF00,310107,真北路2500号
"[[121.38898104000003, 31.262355315]]",4,星河世纪广场电子商务中心,AF00,310107,真北路2500号
"[[121.50854748000002, 31.262387444999995]]",4,北美广场B座,AF00,310110,昆明路518号
"[[121.50854748000002, 31.262387444999995]]",4,北美广场A座,AF00,310110,昆明路518号
"[[121.52821392, 31.262394510000046]]",4,天科国际大厦,AF00,310110,平凉路1000号
"[[121.61664899999998, 31.262400900000042]]",4,金领之都43号楼,AF00,310115,金海路1000号金领之都43号楼
"[[121.52818404000001, 31.262414490000012]]",4,天科国际大厦西楼,AF00,310110,平凉路1000
"[[121.52197817999999, 31.26242911499998]]",4,杨浦区人大办公楼,AF00,310110,惠民路982号
"[[121.61605986, 31.26244175999996]]",4,金领之都46号楼,AF00,310115,金海路1000号金领之都46号楼
"[[121.61833649999998, 31.262528295000013]]",4,金领之都8号楼,AF00,310115,金海路1000号金领之都8号楼
"[[121.52847384, 31.262574690000033]]",4,天科国际大厦东楼,AF00,310110,平凉路1090
"[[121.61633940000003, 31.262641155000026]]",4,金领之都45号楼,AF00,310115,金海路1000号金领之都45号楼
"[[121.61749770000003, 31.262679449999997]]",4,金领之都6号楼,AF00,310115,金海路1000号金领之都6号楼
"[[121.50754830000004, 31.262726429999976]]",4,宝地广场B座,AF00,310110,大连路688号
"[[121.61810663999998, 31.262888384999965]]",4,金领之都9号楼,AF00,310115,金海路1000号金领之都9号楼
"[[121.48461918000002, 31.26303490500001]]",4,龙邸大厦,AF00,310109,溧阳路1088号
"[[121.55967738000004, 31.26308404499999]]",4,上海双拥大厦,AF00,310115,浦东大道2601号
"[[121.61774699999997, 31.263168689999976]]",4,金领之都10号楼,AF00,310115,金海路1000号金领之都10号楼
"[[121.50781793999997, 31.263286634999965]]",4,宝地广场D座,AF00,310110,大连路588号
"[[121.47919200000004, 31.263367860000024]]",4,荣欣大厦,AF00,310109,四川北路1851号
"[[121.47502211999999, 31.26340539000002]]",4,鑫成大楼,AF00,310109,宝山路748号
"[[121.50764802000003, 31.263436440000014]]",4,宝地广场C座,AF00,310110,昆明路555号
"[[121.61589965999997, 31.26349116000001]]",4,金领之都31号楼,AF00,310115,金海路1000号金领之都31号楼
"[[121.45966344000001, 31.263527790000023]]",4,好唯加商务楼,AF00,310108,中山北路588
"[[121.61728763999997, 31.263589035000027]]",4,金领之都11号楼,AF00,310115,金海路1000号金领之都11号楼
"[[121.48737947999997, 31.263601499999993]]",4,爱家国际大厦,AF00,310109,物华路288
"[[121.48737947999997, 31.263601499999993]]",4,爱家国际大厦4号楼,AF00,310109,物华路288
"[[121.48737947999997, 31.263601499999993]]",4,爱家国际大厦3号楼,AF00,310109,物华路288
"[[121.61628900000004, 31.263610500000027]]",4,金领之都22号楼,AF00,310115,金海路1000号金领之都22号楼
"[[121.53044268000002, 31.263646050000037]]",4,华谊星城大厦,AF00,310110,眉州路381
"[[121.5068985, 31.263675705000004]]",4,宝地广场,AF00,310110,唐山路1018号
"[[121.5068985, 31.263675705000004]]",4,宝地广场A座,AF00,310110,唐山路1018号
"[[121.45837608, 31.26373325999997]]",4,科济工业大楼,AF00,310108,中山北路585－3识别
"[[121.48776396, 31.263744329999998]]",4,爱家国际大厦2号楼,AF00,310109,物华路288
"[[121.61573981999999, 31.263801164999993]]",4,金领之都30号楼,AF00,310115,金海路1000号金领之都30号楼
"[[121.61801645999998, 31.263887744999963]]",4,金领之都38号楼,AF00,310115,金海路1000号金领之都38号楼
"[[121.47509952, 31.263993855000038]]",4,海伦国际,AF00,310109,宝山路778号
"[[121.48473455999998, 31.264012259999962]]",4,世纪企业中心,AF00,310109,四平路257号
"[[121.41715464, 31.264045559999964]]",4,爱建工业大厦,AF00,310107,交暨路142
"[[121.61710764, 31.26404897999998]]",4,金领之都20号楼,AF00,310115,金海路1000号金领之都20号楼
"[[121.61548998, 31.264081334999993]]",4,金领之都29号楼,AF00,310115,金海路1000号金领之都29号楼
"[[121.48777476, 31.264144920000014]]",4,爱家国际大厦1号楼,AF00,310109,物华路288
"[[121.61607912, 31.264150410000024]]",4,金领之都23号楼,AF00,310115,金海路1000号金领之都23号楼
"[[121.47933833999997, 31.264195770000047]]",4,上海时装商厦,AF00,310109,四川北路1915号
"[[121.50349146000002, 31.26427235999999]]",4,双莲大楼,AF00,310109,周家嘴路1106－1识别
"[[121.61760678, 31.264318035000038]]",4,金领之都19号楼,AF00,310115,金海路1000号金领之都19号楼
"[[121.67377361999996, 31.26432257999997]]",4,金珊威,AF00,310115,川沙路1215号
"[[121.48642079999996, 31.264326315000012]]",4,上海商贸大厦,AF00,310109,四平路188号
"[[121.61685780000002, 31.264379100000028]]",4,金领之都21号楼,AF00,310115,金海路1000号金领之都21号楼
"[[121.61527020000003, 31.26444138000003]]",4,金领之都28号楼,AF00,310115,金海路1000号金领之都28号楼
"[[121.61595906, 31.264500330000022]]",4,金领之都24号楼,AF00,310115,金海路1000号金领之都24号楼
"[[121.48537500000003, 31.264502670000038]]",4,福龙大厦,AF00,310109,四平路273号
"[[121.61821607999997, 31.264507169999966]]",4,金领之都12号楼,AF00,310115,金海路1000号金领之都12号楼
"[[121.61739707999996, 31.26456819000004]]",4,金领之都18号楼,AF00,310115,金海路1000号金领之都18号楼
"[[121.27410234000003, 31.26457376999997]]",4,宏建大厦,AF00,310114,博园路1333号
"[[121.47945678, 31.26460490999997]]",4,金海岸商厦,AF00,310109,四川北路1941
"[[121.61614877999997, 31.264699905000015]]",4,金领之都25号楼,AF00,310115,金海路1000号金领之都25号楼
"[[121.50297161999998, 31.264801875000014]]",4,合生财富广场附楼,AF00,310109,大连路839弄5
"[[121.44307391999999, 31.26481339499999]]",4,H671商务楼,AF00,310108,沪太路671号
"[[121.61690765999998, 31.26485871000001]]",4,金领之都17号楼,AF00,310115,金海路1000号金领之都17号楼
"[[121.61527002000001, 31.26486109500003]]",4,金领之都27号楼,AF00,310115,金海路1000号金领之都27号楼
"[[121.61794644000004, 31.264867395000017]]",4,金领之都13号楼,AF00,310115,金海路1000号金领之都13号楼
"[[121.48629965999999, 31.264935794999992]]",4,海事大厦,AF00,310109,四平路190号
"[[121.48690644, 31.264939979999983]]",4,盛泰国际大厦,AF00,310109,四平路200号
"[[121.61755691999997, 31.265127764999978]]",4,金领之都14号楼,AF00,310115,金海路1000号金领之都14号楼
"[[121.48663374, 31.265128350000026]]",4,轻工国际大厦,AF00,310109,四平路198
"[[121.50322127999996, 31.26519206999997]]",4,合生财富广场,AF00,310109,大连路839号
"[[121.41568259999997, 31.265218034999986]]",4,兴远科技创业楼B座,AF00,310107,交暨路185
"[[121.41568259999997, 31.265218034999986]]",4,兴远科技创业楼,AF00,310107,交暨路185
"[[121.41568259999997, 31.265218034999986]]",4,兴远科技创业楼A座,AF00,310107,交暨路185
"[[121.61596878, 31.26522977999998]]",4,金领之都26号楼,AF00,310115,金海路1000号金领之都26号楼
"[[121.61680775999997, 31.26533868000002]]",4,金领之都16号楼,AF00,310115,金海路1000号金领之都16号楼
"[[121.50299142000003, 31.26534178500001]]",4,合生财富广场南楼,AF00,310109,大连路839弄2
"[[121.53295134000001, 31.265387639999986]]",4,城建大厦,AF00,310110,宁国路129号
"[[121.61738700000002, 31.26559783499997]]",4,金领之都15号楼,AF00,310115,金海路1000号金领之都15号楼
"[[121.50289152000002, 31.265681624999974]]",4,合生财富广场北楼,AF00,310109,大连路839弄1
"[[121.48684721999999, 31.265750609999998]]",4,新能源大厦,AF00,310109,四平路216号
"[[121.48657415999995, 31.26575875499996]]",4,家纺大厦,AF00,310109,四平路210号
"[[121.46053877999996, 31.265954279999974]]",4,上海古林都市工业大厦,AF00,310108,陈家宅路56
"[[121.51143594000001, 31.26617882999999]]",4,文通大厦,AF00,310110,通北路
"[[121.53401064, 31.266188279999973]]",4,上海室内纺织制品商贸大楼,AF00,310110,平凉路1398
"[[121.46361354, 31.266213074999982]]",4,龙金大厦,AF00,310108,中山北路311号
"[[121.48696962, 31.26639230999998]]",4,美景商务大厦,AF00,310109,四平路
"[[121.45396338, 31.266452745000006]]",4,通用大厦,AF00,310108,共和新路1346号
"[[121.46624441999998, 31.266549944999966]]",4,申航大厦,AF00,310108,中山北路198号
"[[121.47859188000004, 31.266616230000032]]",4,川北商厦,AF00,310109,四川北路2071号
"[[121.48705097999996, 31.26668323499998]]",4,大世界城,AF00,310109,四平路
"[[121.53329135999999, 31.266797445000016]]",4,郡江国际大厦A座,AF00,310110,宁国路218
"[[121.53329135999999, 31.266797445000016]]",4,郡江国际大厦,AF00,310110,宁国路218
"[[121.4707941, 31.266862424999974]]",4,城建大厦,AF00,310109,青云路158号
"[[121.53124277999996, 31.26702563999998]]",4,龙泽大厦1幢,AF00,310110,宁国路313弄1～3号
"[[121.53303143999999, 31.26706717500004]]",4,郡江国际大厦B座,AF00,310110,宁国路228
"[[121.47715242000004, 31.267150379999997]]",4,方舟大厦,AF00,310109,四川北路2115号
"[[121.53140262000005, 31.267365660000046]]",4,龙泽大厦,AF00,310110,宁国路313弄6号
"[[121.53140262000005, 31.267365660000046]]",4,龙泽大厦2幢,AF00,310110,宁国路313弄6号
"[[121.46310522000005, 31.267398104999977]]",4,56生活休闲广场,AF00,310108,平型关路56
"[[121.42382579999997, 31.26750727500004]]",4,绿地普陀商务广场3号楼,AF00,310107,新村路423弄
"[[121.53106296000001, 31.267565280000042]]",4,龙泽大厦3幢,AF00,310110,宁国路313弄9号
"[[121.41454787999997, 31.267648349999988]]",4,颐正大厦,AF00,310113,新村路681号
"[[121.42327230000001, 31.267675124999982]]",4,绿地普陀商务广场,AF00,310107,新村路423弄46
"[[121.42327230000001, 31.267675124999982]]",4,绿地普陀商务广场1号楼,AF00,310107,新村路423弄46
"[[121.48529399999998, 31.268072925000034]]",4,金陵国际大厦,AF00,310109,欧阳路85号
"[[121.44048840000002, 31.26812701499998]]",4,新华园C幢,AF00,310108,延长中路795
"[[121.44019679999997, 31.268175975000034]]",4,新华园,AF00,310108,沪太路785号
"[[121.44021678000001, 31.268205945000027]]",4,新华园B幢,AF00,310108,沪太路785号
"[[121.42386323999997, 31.268245500000013]]",4,绿地普陀商务广场2号楼,AF00,310107,新村路423弄23
"[[121.46259798, 31.268303865000046]]",4,和田大楼,AF00,310108,俞泾港路6号
"[[121.56750054000003, 31.268362274999994]]",4,中环滨江大厦2号楼,AF00,310115,浦东大道2740弄2号
"[[121.36930434, 31.268422845000032]]",4,上海航天电器大厦,AF00,310107,祁连山南路2891弄
"[[121.56761069999999, 31.268432385000022]]",4,中环滨江大厦3号楼,AF00,310115,浦东大道2740弄3号
"[[121.49175077999999, 31.26848053500001]]",4,建邦大厦,AF00,310109,天宝路466弄9
"[[121.56735024000002, 31.268522024999978]]",4,中环滨江大厦,AF00,310115,浦东大道2740弄1
"[[121.56735024000002, 31.268522024999978]]",4,中环滨江大厦1号楼,AF00,310115,浦东大道2740弄1号
"[[121.37276952, 31.268598705000016]]",4,耀光中环国际D座,AF00,310107,祁连山南路2888号
"[[121.36325238, 31.268729565000008]]",4,世界美容师大厦,AF00,310107,绥德路560
"[[121.38587153999995, 31.268743515000008]]",4,李子园商务区四号楼,AF00,310107,交通路4621～4703弄4
"[[121.38547211999995, 31.268743965000045]]",4,李子园商务区十号楼,AF00,310107,交通路4621弄10
"[[121.51827180000001, 31.26890385000004]]",4,尚凯商务大厦,AF00,310110,江浦路1000号
"[[121.37272937999997, 31.268958435000027]]",4,耀光中环国际A座,AF00,310107,祁连山南路2888号
"[[121.51195596000005, 31.26897836999999]]",4,摩卡大楼,AF00,310110,周家嘴路2088
"[[121.37272937999997, 31.26898840500002]]",4,耀光中环国际,AF00,310107,祁连山南路2888号
"[[121.37304888000003, 31.268998035000017]]",4,耀光中环国际C座,AF00,310107,祁连山南路2888号
