name,point,type
海院小区,"[[121.5316850403324, 31.24462009514137]]",1.0
栖山小区,"[[121.5389835000885, 31.24469758522541]]",1.0
珠江玫瑰花园,"[[121.5271717197991, 31.244745465131224]]",1.0
华德大楼,"[[121.48184232016692, 31.244847344829147]]",1.0
桥畔小区,"[[121.55845536022676, 31.244868674949394]]",1.0
虎丘公寓,"[[121.48293869986114, 31.245090884836507]]",1.0
海炼大楼,"[[121.5470998797557, 31.245095924637262]]",1.0
泾栖小区,"[[121.54048001963724, 31.245139125370386]]",1.0
海光大楼,"[[121.54676958035188, 31.245425595414964]]",1.0
民生一村,"[[121.53581604017815, 31.245604334772324]]",1.0
维多利华庭,"[[121.54329395964864, 31.245802020147146]]",1.0
巨野小区,"[[121.53904001978117, 31.245947685137615]]",1.0
巧口砂锅馄饨上海店,"[[121.53949937999246, 31.24595812536719]]",1.0
海大学生公寓,"[[121.53682277994747, 31.246185375055056]]",1.0
名门河滨花园,"[[121.5493772401676, 31.24647792002002]]",1.0
申城公寓,"[[121.53873887999535, 31.24653736520728]]",1.0
洋泾花园城,"[[121.54189410013268, 31.246540604565304]]",1.0
泾华新村,"[[121.53900852012717, 31.24655766020789]]",1.0
瑞泰里,"[[121.48164953969453, 31.246639559667997]]",1.0
凌联新邨,"[[121.53661200044348, 31.246645184927367]]",1.0
天枫公寓,"[[121.5635443197147, 31.246684739808956]]",1.0
凌一小区,"[[121.53716063995162, 31.246845749931524]]",1.0
艾山新村,"[[121.5614008800467, 31.246922069997616]]",1.0
名门世家,"[[121.55014673968034, 31.247088389717476]]",1.0
凌二小区,"[[121.53820769992547, 31.247296830084665]]",1.0
东方城市公寓,"[[121.54131396007128, 31.247340074884583]]",1.0
仁和花苑,"[[121.56105023977682, 31.247341469733087]]",1.0
罗锦公寓,"[[121.55609178001166, 31.247435025306245]]",1.0
泾东小区,"[[121.55255567990079, 31.24744042483578]]",1.0
信罗大厦,"[[121.55713362032043, 31.247756235262123]]",1.0
博山小区,"[[121.55236542022806, 31.24776006007876]]",1.0
罗绣公寓,"[[121.55575122024264, 31.247874405279624]]",1.0
海三小区,"[[121.54905773982284, 31.248087120124566]]",1.0
罗河公寓,"[[121.5553303797933, 31.248273734845043]]",1.0
山寿里,"[[121.48838928034108, 31.248321749649087]]",1.0
星宇大楼,"[[121.5398147398585, 31.248408644843146]]",1.0
同仁里,"[[121.48508393997194, 31.248412334761476]]",1.0
乍浦里,"[[121.48322561956674, 31.248497069783937]]",1.0
阳二小区,"[[121.546339559623, 31.248524609722978]]",1.0
阳光二村,"[[121.546339559623, 31.248524609722978]]",1.0
罗山公寓,"[[121.55491979970907, 31.248703035217005]]",1.0
