Point,Type,NAME,KIND,ADMINCODE,ADDRESS
"[[121.42137257999997, 31.203016155000032]]",2,上海市复旦初级中学,A703,310105,新华路329弄43号
"[[121.43296799999996, 31.20301732500004]]",2,南洋模范初级中学,A703,310104,天平路200
"[[121.48088328000001, 31.203054720000026]]",2,上海市五爱高级中学,A703,310101,制造局路666号
"[[121.43180555999996, 31.20306516]]",2,南洋模范初级中学3号门,A703,310104,华山路
"[[121.40927603999998, 31.203393930000026]]",2,上海市泸定中学,A703,310105,中山西路911弄1
"[[121.46459759999999, 31.203654885000034]]",2,上海市卢湾高级中学,A703,310101,斜土路885
"[[121.45511681999997, 31.20370753500004]]",2,上海市南洋初级中学北门,A703,310104,肇嘉浜路
"[[121.46511870000003, 31.20378579000003]]",2,上海市卢湾中学,A703,310101,斜土路855
"[[121.47979103999997, 31.203912555000038]]",2,五爱高级中学（边门）,A703,310101,制造局路666后门
"[[121.47138251999996, 31.20400714499996]]",2,上海市震旦外国语中学,A703,310101,鲁班路369
"[[121.45537728000004, 31.204107900000036]]",2,新东方优能中学教育徐汇肇嘉浜路校区,A709,310104,肇嘉浜路359号5层
"[[121.59044495999999, 31.204154654999996]]",2,上海中学国际部（浦东）,A703,310115,藿香路38
"[[121.58704242000002, 31.20430320000003]]",2,华东师范大学第二附属中学北门,A703,310115,祖冲之路736
"[[121.22637479999997, 31.20433326000003]]",2,青浦区凤溪中学,A703,310118,凤星路1293
"[[121.47283566000002, 31.204429650000012]]",2,震旦外国语中学（东门）,A703,310101,
"[[121.53743747999997, 31.204554480000038]]",2,上海民办进才外国语中学,A703,310115,东建路785
"[[121.47930000000002, 31.204781324999978]]",2,上海市三好中学,A703,310101,汝南街53号
"[[121.42968101999995, 31.205150594999978]]",2,复旦中学,A703,310105,华山路1626
"[[121.69689624000002, 31.20533766]]",2,上海市川沙中学北校,A703,310115,
"[[121.48620516, 31.206063510000018]]",2,上海外国语大学附属大境中学,A703,310101,保屯路210号
"[[121.42914983999997, 31.206399209999994]]",2,复旦中学（北门）,A703,310105,华山路1580
"[[121.43906172000003, 31.20641729999998]]",2,上海市第五十四中学,A703,310104,康平路34号
"[[121.66128162000004, 31.206832559999967]]",2,上海市唐镇中学,A703,310115,齐爱路646号
"[[121.48825986, 31.20698695500004]]",2,上海市大同初级中学,A703,310101,瞿溪路202号
"[[121.42454976000002, 31.20767037000001]]",2,华东政法大学附属中学,A703,310105,番禺路270
"[[121.61432465999997, 31.207715910000047]]",2,华东师大张江实验中学南门,A703,310115,紫薇路505临
"[[121.61269403999997, 31.208745195000034]]",2,华东师大张江实验中学西门,A703,310115,江东路
"[[121.48849907999998, 31.208750415000022]]",2,上海市大同中学,A703,310101,南车站路353号
"[[121.61328461999997, 31.209165494999993]]",2,华东师大张江实验中学,A703,310115,江东路54号
"[[121.55253228000004, 31.20917251500004]]",2,建平中学西校,A703,310115,樱花路630
"[[121.48828380000003, 31.210031789999995]]",2,上海市民办立达中学南区,A703,310101,车站支路90
"[[121.38758351999996, 31.210137585000044]]",2,仙霞高级中学,A703,310105,水城路450弄1
"[[121.45554809999996, 31.21042603500002]]",2,上海市第二初级中学,A703,310104,嘉善路177号
"[[121.53306402000004, 31.210518690000047]]",2,上海市建平香梅中学,A703,310115,东绣路463
"[[121.48478063999998, 31.21076276999999]]",2,上海市民办立达中学,A703,310101,厅西路55
"[[121.30615583999997, 31.210937280000042]]",2,上海师大附属中学浦江校区,A703,310112,
"[[121.54170653999995, 31.21095766500004]]",2,上海市建平世纪中学,A703,310115,玉兰路356号
"[[121.37466204000002, 31.211074440000022]]",2,上海市延安中学西门,A703,310105,北虹路800
"[[121.45081788, 31.211956845000024]]",2,上海市第二中学,A703,310104,永康路200
"[[121.52164752, 31.212050130000016]]",2,上海市文建中学,A703,310115,东方路1600弄
"[[121.37499162000003, 31.21255350000001]]",2,上海市延安中学,A703,310105,茅台路1111
"[[121.45258170000001, 31.212659835000014]]",2,位育中学南门,A703,310104,永康路96
"[[121.35885515999999, 31.21298302500002]]",2,新泾中学,A703,310105,甘溪路280
"[[121.46827625999998, 31.21315834499996]]",2,上海市兴业中学,A703,310101,建国东路518
"[[121.47703865999996, 31.214005334999964]]",2,上海市李惠利中学,A703,310101,肇周路420
"[[121.45231134000002, 31.21427880000003]]",2,位育中学,A703,310104,复兴中路1261号
"[[121.39109045999996, 31.214433330000027]]",2,上海市天山第二中学,A703,310105,芙蓉江路221号
"[[121.40466119999996, 31.214745405000002]]",2,娄山中学,A703,310105,玉屏南路158号
"[[121.49155566000002, 31.214798729999973]]",2,上海市第八中学,A703,310101,陆家浜路650号
"[[121.49204958000004, 31.214890350000005]]",2,上海市第八中学东门,A703,310101,陆家浜路550
"[[121.39502760000002, 31.214890845000046]]",2,姚连生中学（过渡校区）,A703,310105,古北路288
"[[121.40149320000003, 31.21520697]]",2,上海市姚连生中学,A703,310105,玉屏南路450
"[[121.49151731999996, 31.215239325000013]]",2,上海市市南中学西门,A703,310101,陆家浜路639
"[[121.49245404000001, 31.21525206]]",2,上海市市南中学,A703,310101,陆家浜路597
"[[121.51629917999998, 31.215670740000004]]",2,上海市塘桥中学,A703,310115,峨山路638识别
"[[121.43178629999997, 31.216290615000045]]",2,上海市延安初级中学南门,A703,310105,昭化东路99号
"[[121.72384259999997, 31.21636724999999]]",2,上海市蔡路中学,A703,310115,东川公路7851号
"[[121.52896901999996, 31.21647601500002]]",2,进才中学国际部,A703,310115,峨山路26号
"[[121.45755294000003, 31.21653757499996]]",2,清华中学,A703,310101,茂名南路156
"[[121.36977648, 31.216615785000037]]",2,上海市延安实验初级中学,A703,310105,蒲淞南路51号
"[[121.41859734000002, 31.21679636999997]]",2,上海市电视高级中学,A703,310105,安化路360
"[[121.39645644000004, 31.216918949999986]]",2,娄山中学西区,A703,310105,玉屏南路640
"[[121.42282662000001, 31.217213924999967]]",2,上海市延安中学（初中）,A703,310105,安化路222
"[[121.38438455999994, 31.21723565999999]]",2,上海市天山中学边门,A703,310105,天中路51号
"[[121.35624083999996, 31.21736593500002]]",2,复旦中学西部校区,A703,310105,淞虹路475
"[[121.37000634, 31.217385330000027]]",2,延安实验初级中学北门,A703,310105,蒲淞南路51
"[[121.43105478000001, 31.217418899999963]]",2,上海延安初级中学,A703,310105,延安西路601
"[[121.35664008000003, 31.217635125]]",2,复旦中学西部校区东区,A703,310105,淞虹路480号
"[[121.48453206000002, 31.217893155000034]]",2,上海市第十中学,A703,310101,永宁街25
"[[121.48826057999997, 31.218104295000007]]",2,上海市敬业初级中学,A703,310101,尚文路73边门
"[[121.46270436, 31.21831637999997]]",2,上海市启秀实验中学,A703,310101,思南路37号
"[[121.38485399999999, 31.218584669999963]]",2,上海市天山中学,A703,310105,天中路155
"[[121.48395389999996, 31.218903045000015]]",2,上海市敬业中学,A703,310101,蓬莱路345
"[[121.44011490000003, 31.219114860000044]]",2,上海视觉艺术学院附属高级中学,A703,310106,华山路433
"[[121.48295003999996, 31.219120484999976]]",2,敬业中学北门,A703,310101,文庙路200
"[[121.38529356000002, 31.219424010000044]]",2,天山初级中学,A703,310105,天中路
"[[121.41324575999998, 31.21950563999996]]",2,昂立－智立方中学VIP学习中心,A709,310105,长宁路1027号兆丰广场10层1001～1003
"[[121.49890110000001, 31.22002795500001]]",2,上海市尚文中学,A703,310101,花衣街12号
"[[121.40836506000001, 31.220776305000022]]",2,上海市长宁中学,A703,310105,长宁路1302弄9
"[[121.40836506000001, 31.220776305000022]]",2,上海市第三女子中学过渡校区,A703,310105,长宁路1302弄9
"[[121.40638073999996, 31.221042570000026]]",2,上海市长宁中学（后门）,A703,310105,中山西路189
"[[121.3608906, 31.221675585]]",2,延安中学（西校）南校区,A703,310105,金钟路299
"[[121.36072086, 31.221975734999965]]",2,上海市延安中学（西校）南门,A703,310105,金钟路350
"[[121.52261339999998, 31.222076759999975]]",2,洋泾中学浦电路校区,A703,310115,浦电路313号
"[[121.45885614000002, 31.222178055000008]]",2,向明中学,A703,310101,瑞金一路100
"[[121.44550697999995, 31.222693485000022]]",2,华东模范中学西部,A703,310106,富民路50号
"[[121.44563729999999, 31.223163555000014]]",2,华东模范中学,A703,310106,富民路43号
"[[121.45961789999998, 31.223189069999993]]",2,上海市向明中学国际部,A703,310101,长乐路141－26
"[[121.45975866, 31.223199464999965]]",2,向明中学东区,A703,310101,长乐路
"[[121.36069061999999, 31.223415015000036]]",2,上海市延安中学（西校）,A703,310105,清池路211
"[[121.47577596000002, 31.223506454999963]]",2,上海市比乐中学南门,A703,310101,浏河口路50
"[[121.44646907999999, 31.22386483500004]]",2,华东模范中学北门,A703,310106,延安中路999
"[[121.49601804000002, 31.22388594000001]]",2,市八初级中学,A703,310101,复兴东路123
"[[121.47536645999998, 31.22402606999997]]",2,比乐中学,A703,310101,崇德路43
"[[121.4253126, 31.224346019999974]]",2,上海市第三女子初级中学,A703,310105,江苏路155号
"[[121.45356467999999, 31.22445761999997]]",2,向明初级中学,A703,310101,巨鹿路334
"[[121.43615652, 31.224655755000022]]",2,市西中学,A703,310106,愚园路404号
"[[121.48778285999997, 31.225644675000044]]",2,上海市光明初级中学,A703,310101,三牌楼路58
"[[121.52218122000002, 31.226040405000013]]",2,洋泾中学东校,A703,310115,东方路900号
"[[121.48730280000004, 31.226154075000004]]",2,上海市光明初级中学北门,A703,310101,昼锦路134弄2
"[[121.4184276, 31.226242814999974]]",2,上海市省吾中学,A703,310105,长宁支路315弄2号
"[[121.43578571999996, 31.226454449999988]]",2,市西中学北门,A703,310106,乌鲁木齐北路66号
"[[121.51693043999998, 31.226517719999983]]",2,洋泾高级中学,A703,310115,潍坊路111号
"[[121.55117094000002, 31.22674456500001]]",2,上海师大附属中学国际部（浦东）,A703,310115,迎春路873号
"[[121.45099932, 31.226802119999977]]",2,民立中学（分部）,A703,310106,威海路870号
"[[121.51822752000001, 31.226841674999964]]",2,洋泾高级中学东门,A703,310115,潍坊路121号附近
"[[121.38228468000003, 31.226931944999972]]",2,华东师大第四附属中学,A703,310107,泸定路271
"[[121.55178203999996, 31.22730513000003]]",2,上海市进才实验中学,A703,310115,金松路191号
"[[121.42929167999998, 31.22785210499999]]",2,市西初级中学（西部）,A703,310106,万航渡路600
"[[121.47593796000001, 31.228144154999995]]",2,上海市光明中学,A703,310101,西藏南路181
"[[121.40214083999999, 31.22819977499998]]",2,教育部中学校长培训中心,7480,310107,中山北路3663号华东师范大学中山北路校区内
"[[121.47678233999999, 31.22820670500002]]",2,上海市光明中学南门,A703,310101,淮海东路70
"[[121.45417506000004, 31.228241130000026]]",2,上海市民立中学（总部）,A703,310106,威海路681号
"[[121.51524906000003, 31.22826552]]",2,华东师范大学附属东昌中学南校,A703,310115,南泉北路1020号
"[[121.46328125999996, 31.22887855500001]]",2,上海市储能中学分校,A703,310101,成都北路200
"[[121.46328125999996, 31.22887855500001]]",2,上海市中学生业余数学学校,A709,310101,成都北路200
"[[121.51474271999997, 31.228904969999974]]",2,华东师大附属东昌中学南校（侧门）,A703,310115,南泉北路
"[[121.54206672000001, 31.22922316500001]]",2,进才中学,A703,310115,杨高中路2788号
"[[121.46461308000002, 31.230074295]]",2,上海市储能中学,A703,310101,重庆北路270号
"[[121.52878722000003, 31.230646965000044]]",2,上海新竹园中学,A703,310115,潍坊路357号
"[[121.44230045999996, 31.231104749999997]]",2,培明中学西门,A703,310106,常德路466边门
"[[121.44269123999996, 31.231595294999995]]",2,培明中学,A703,310106,新闸路1607号
"[[121.54101264, 31.231641239999977]]",2,进才中学北门,A703,310115,灵山路666号
"[[121.42615499999997, 31.231874970000042]]",2,同济大学附属七一中学,A703,310106,余姚路818
"[[121.47426719999999, 31.231915199999996]]",2,明珠中学,A703,310101,云南中路35号
"[[121.39670393999998, 31.23229072499998]]",2,华东师大第四附属中学（临时校址）,A703,310107,枣阳路461号
"[[121.51574441999999, 31.232341440000003]]",2,黄冈中学学习方法指导中心浦东校区,A709,310115,商城路800号
"[[121.47515514, 31.23269901000001]]",2,上海市格致中学,A703,310101,广西北路66
"[[121.44797693999996, 31.232910420000007]]",2,同济大学附属七一中学,A703,310106,陕西北路461号
"[[121.44594042000003, 31.23359554500003]]",2,上海市五四中学,A703,310106,新闸路1370号
"[[121.44563927999998, 31.233634739999985]]",2,上海市五四中学西门,A703,310106,新闸路1370号
"[[121.43768039999995, 31.233825360000036]]",2,上海戏剧学院附属高级中学,A703,310106,康定路770
"[[121.40086086000002, 31.233867524999972]]",2,上海市民办侨华中学,A703,310107,金沙江路200号
"[[121.48767989999997, 31.233887235000005]]",2,上海市金陵中学,A703,310101,金陵东路4
"[[121.43380194000004, 31.234198184999975]]",2,上海市康定中学,A703,310106,延平路361号
"[[121.47748397999996, 31.23441841499999]]",2,昂立进修学院智立方中学生VIP学习中心,A709,310101,广东路500号世界贸易大厦31层3103／3104室
"[[121.45749119999996, 31.234881104999992]]",2,上海市建承中学,A703,310106,北京西路653号
"[[121.45749119999996, 31.234881104999992]]",2,上外静安外国语中学,A703,310106,北京西路653号
"[[121.67507357999997, 31.23524331000003]]",2,上海市王港中学,A703,310115,龙东大道5237
"[[121.44684546000003, 31.235931809999975]]",2,时代中学南部,A703,310106,武定路431号
"[[121.54237380000001, 31.235951700000022]]",2,进才中学北校,A703,310115,羽山路601号
"[[121.44643416000002, 31.236090884999992]]",2,时代中学,A703,310106,武定路476号
"[[121.53003012, 31.236186960000037]]",2,建平中学西校南门,A703,310115,源深路383
"[[121.41614322000001, 31.23623520000003]]",2,新东方优能中学教育普陀曹杨二校区,A709,310107,曹杨路333号2层
"[[121.51620108000003, 31.23662327999999]]",2,新东方优能中学教育浦东乳山路校区,A709,310115,崂山路300号普联大厦一号楼6层
"[[121.54223501999999, 31.23667133999997]]",2,进才中学北校北门,A703,310115,
"[[121.54810806, 31.236778260000023]]",2,上海市进才中学北校南部,A703,310115,苗圃路555
"[[121.45689702000001, 31.236792345000033]]",2,上海市育才初级中学,A703,310106,山海关路445号
"[[121.39796232, 31.236807644999967]]",2,上海市怒江中学,A703,310107,枣阳路237号
"[[121.40108009999997, 31.23708569999997]]",2,曹杨第二中学附属学校南门,A703,310107,花溪路
"[[121.52863979999998, 31.237485795000033]]",2,建平中学西校,A703,310115,源深路383
"[[121.51070694, 31.23749816999999]]",2,华东师范大学附属东昌中学,A703,310115,栖霞路34
"[[121.46804388000002, 31.23763605000003]]",2,上海市格致初级中学,A703,310101,长沙路35号
"[[121.43687669999997, 31.237815824999984]]",2,上海市第一中学西门,A703,310106,常德路964号
"[[121.31728019999998, 31.237855469999978]]",2,上海市珠峰中学,A703,310114,鹤友路500
"[[121.40192951999998, 31.238064719999972]]",2,曹杨第二中学附属学校（东门）,A703,310107,杏山路
"[[121.43694906000002, 31.23826672499999]]",2,上海市第一中学,A703,310106,余姚路139
"[[121.41377819999998, 31.238909955000008]]",2,唯中学馆,A709,310107,曹杨路555号汇融天地3层312
"[[121.40532972000004, 31.23929439000002]]",2,上海市兴陇中学,A703,310107,梅岭南路420号
"[[121.47126695999998, 31.239358065000047]]",2,上海市黄浦区业余中学,A709,310101,贵州路189
"[[121.52313252000005, 31.239381014999992]]",2,建平中学西校东区,A703,310115,乳山路188号
"[[121.35396329999998, 31.23963958499998]]",2,上海市曹杨中学附属学校,A703,310107,香樟路386
"[[121.37223977999997, 31.23965961000004]]",2,上海市长征中学,A703,310107,真光路919
"[[121.40643221999996, 31.239816255000033]]",2,上海市兴陇中学北门,A703,310107,兰溪路
"[[121.31696070000001, 31.23982516499997]]",2,上海市珠峰中学北门,A703,310114,鹤旋路
"[[121.41980154000001, 31.239920609999963]]",2,上海音乐学院附属安师实验中学,A703,310107,武宁路48
"[[121.35490235999997, 31.24015852500002]]",2,曹杨中学附属学校北门,A703,310107,花家浜路
"[[121.35337452000003, 31.240650150000018]]",2,上海市曹杨第九中学,A703,310107,香樟路429号
"[[121.39607304, 31.240856565000044]]",2,上海市曹杨第二中学,A703,310107,梅川路160号
"[[121.56309162000002, 31.241184705000016]]",2,上海市香山中学,A703,310115,灵山路1672弄36号
"[[121.39674245999998, 31.24131597000004]]",2,上海市曹杨第二中学东门,A703,310107,梅川路
"[[121.43041217999996, 31.241372580000018]]",2,同济大学第二附属中学,A703,310107,胶州路1006号
"[[121.71345102000001, 31.241677049999986]]",2,上海市合庆中学,A703,310115,东川公路5721号
"[[121.39523333999999, 31.242046454999997]]",2,上海市曹杨第二中学北门,A703,310107,杨柳青路
"[[121.52234483999996, 31.242610485000036]]",2,上海交通大学附属中学浦东实验高中,A703,310115,浦东大道830
"[[121.39831116000002, 31.242644369999997]]",2,曹杨第二中学东北门,A703,310107,梅川路10号
"[[121.53735900000004, 31.243605884999972]]",2,上海市泾南中学,A703,310115,民生路303号
"[[121.22625726000001, 31.243871565000017]]",2,青浦区华新中学,A703,310118,华强街318
"[[121.48188857999997, 31.243986134999993]]",2,浦光中学,A703,310101,四川中路599号
"[[121.45620672000001, 31.24399158]]",2,上海市恒丰中学,A703,310108,长安路295
"[[121.41854910000002, 31.24425685500001]]",2,上海市武宁中学,A703,310107,凯旋北路469
"[[121.38490529999996, 31.244415524999994]]",2,上海市梅陇中学,A703,310107,丹巴路1588
"[[121.46599817999996, 31.245081705000047]]",2,上海市向东中学,A703,310108,蒙古路48号
"[[121.55334713999997, 31.245082290000006]]",2,建平中学,A703,310115,崮山路517号
"[[121.38540516000002, 31.245424920000023]]",2,上海市梅陇中学北门,A703,310107,丹巴路1588号
"[[121.35783059999996, 31.245545025000013]]",2,丰庄中学,A703,310114,清峪路801
"[[121.36449204000002, 31.245607754999963]]",2,上海市曹杨中学,A703,310107,祁连山南路1069
"[[121.57071516000002, 31.245613379999984]]",2,上海市致远中学,A703,310115,灵山路2100号
"[[121.41638441999997, 31.246062300000002]]",2,上海兰田中学,A703,310107,中山北路2605弄50号
"[[121.36188635999997, 31.247770455000026]]",2,上海市曹杨中学西门,A703,310107,花家浜路
"[[121.31247924000003, 31.248598814999998]]",2,上海市嘉定区金鹤中学,A703,310114,鹤霞路136
"[[121.48035516000002, 31.249189800000046]]",2,上海市第五中学,A703,310109,武昌路556
"[[121.46774634000002, 31.249433564999965]]",2,上海外国语大学苏州湾实验中学,A703,310108,天目中路100号
"[[121.55462928, 31.250022209999997]]",2,上海市罗山中学,A703,310115,博山东路41弄18
"[[121.48172730000005, 31.250455739999985]]",2,上海市海南中学,A703,310109,塘沽路484
"[[121.48231086000001, 31.250607660000032]]",2,上海市海南中学分部,A703,310109,百官街1－3临
"[[121.57299053999998, 31.251375449999966]]",2,金杨中学,A703,310115,金口路166号
"[[121.58103383999998, 31.251585600000034]]",2,上海市陆行中学南校,A703,310115,金台路96号
"[[121.39396686, 31.252435199999987]]",2,真如中学,A703,310107,铜川路1189号
"[[121.39396686, 31.252435199999987]]",2,上海市曹杨第五中学,A703,310107,铜川路1189
"[[121.37793749999996, 31.252862655000005]]",2,上海玉华中学,A703,310107,金汤路269
"[[121.42363572, 31.253541884999983]]",2,上海市北海中学分部,A703,310107,石泉路95
"[[121.42135673999998, 31.253975910000012]]",2,上海市洵阳中学,A703,310107,旬阳路41
"[[121.49895023999999, 31.25405664000003]]",2,上海市澄衷初级中学,A703,310109,东长治路770
"[[121.46615046000004, 31.254196365000045]]",2,市北中学,A703,310108,永兴路365号
"[[121.47813035999997, 31.25486218499998]]",2,上海市民办新华初级中学,A703,310109,中州路102号
"[[121.13071163999996, 31.255251480000037]]",2,白鹤中学,A703,310118,老白石公路
"[[121.47402294000003, 31.255320960000013]]",2,朝阳中学,A703,310108,虬江路723
"[[121.58241641999999, 31.25572609499996]]",2,上海市陆行中学,A703,310115,金桥路1288号
"[[121.52461535999998, 31.255903484999983]]",2,上海市十五中学,A703,310110,怀德路110
"[[121.55689277999997, 31.25602296000001]]",2,上海新竹园中学龙居校区,A703,310115,龙居路118
"[[121.55736366000002, 31.256073585000024]]",2,上海市振华综合高级中学,A703,310115,龙居路87号
"[[121.38424074000005, 31.25640559499996]]",2,普陀区教育学院附属中学,A703,310107,子洲路281
"[[121.50028170000002, 31.256468054999978]]",2,上海市澄衷高级中学南门,A703,310109,唐山路455
"[[121.4498538, 31.256522639999964]]",2,上海市闸北区实验中学,A703,310108,中华新路977
"[[121.47185843999998, 31.256556615000022]]",2,上海中学生业余学校,A709,310108,鸿兴路37
"[[121.31692901999998, 31.257276660000002]]",2,曹杨二中附属江桥实验中学,A703,310114,靖远路1358号
"[[121.46158313999996, 31.25734798500004]]",2,上海市民办青中中学,A703,310108,中华新路459弄10
"[[121.46345370000002, 31.25785391999998]]",2,市北初级中学,A703,310108,西藏北路803号
"[[121.49864117999999, 31.257926460000032]]",2,上海市澄衷高级中学,A703,310109,东余杭路800
"[[121.45564332000002, 31.258029420000025]]",2,上海市民办杨波中学,A703,310108,大统路991
"[[121.51301561999998, 31.258521674999987]]",2,上海市市东中学南门,A703,310110,荆州路42
"[[121.42215900000002, 31.25897388000001]]",2,上海市北海中学,A703,310107,管弄路51号
"[[121.52262725999998, 31.259420640000027]]",2,上海市惠民中学临时校舍,A703,310110,扬州路453
"[[121.39127963999998, 31.259624939999966]]",2,上海市真北中学,A703,310107,大渡河路2030弄1号～28号真北二街坊
"[[121.44133422000002, 31.25967115499997]]",2,上海市宜川中学附属学校,A703,310107,中山北路1179号
"[[121.49117568000003, 31.260093209999987]]",2,瑞虹高级中学,A703,310109,通州路355
"[[121.51247472, 31.260391334999962]]",2,上海市市东中学,A703,310110,霍山路520
"[[121.51365354, 31.260392594999978]]",2,上海市市东中学东门,A703,310110,辽阳路27
"[[121.38177203999997, 31.260405240000047]]",2,上海桐柏高级中学,A703,310107,真光路2125号
"[[121.52113847999999, 31.260519000000045]]",2,惠民中学,A703,310110,平凉路737号
"[[121.49348436, 31.26109144499998]]",2,上海市继光高级中学,A703,310109,高阳路690
"[[121.47381342, 31.26141670499998]]",2,上海市市北职业高级中学,A708,310108,宝山路584
"[[121.56652907999995, 31.261513454999992]]",2,上海市建平实验中学,A703,310115,枣庄路111号
"[[121.45693662000001, 31.26159432000002]]",2,上海市育群中学,A703,310108,共和新路1000
"[[121.42480247999998, 31.261625280000008]]",2,上海市澄源中学,A703,310107,延长西路661号
"[[121.6196847, 31.26199671000001]]",2,上海市新陆中学,A703,310115,新金桥路1811号
"[[121.45869396, 31.26200863500002]]",2,上海大学市北附属中学南门,A703,310108,共和新路957号
"[[121.44083058000001, 31.262642055000025]]",2,上海市宜川中学,A703,310107,华阴路101号
"[[121.47959771999996, 31.26266118000001]]",2,上海市虹口区教育学院实验中学,A703,310109,四川北路1838
"[[121.46413877999996, 31.262823360000016]]",2,上海市青云中学,A703,310108,止园路389
"[[121.58797877999996, 31.263064514999986]]",2,新东方优能中学教育浦东长岛路校区,A709,310115,长岛路1158号金桥翡翠坊5层
"[[121.45924242000001, 31.26321724500001]]",2,上海大学市北附属中学,A703,310108,中山北路600号
"[[121.57729739999999, 31.263256754999993]]",2,上海市长岛中学,A703,310115,长岛路555号
"[[121.58944955999996, 31.26367476000003]]",2,昂立中学生,A709,310115,长岛路1236
"[[121.45185251999999, 31.26381300000001]]",2,上海市育群中学,A703,310108,
"[[121.43949677999996, 31.264533089999993]]",2,上海市宜川中学北门,A703,310107,洛川路50
"[[121.52709522, 31.265132670000042]]",2,上海市辽阳中学西区,A703,310110,眉州路515弄100号
"[[121.46785739999996, 31.265537759999987]]",2,上海市第六十中学,A703,310108,青云路323号
"[[121.43219525999997, 31.265687700000047]]",2,上海市甘泉外国语中学,A703,310107,宜川路400
"[[121.53592925999996, 31.265750069999967]]",2,上海市建设初级中学,A703,310110,三星路55号
"[[121.48313705999998, 31.265901855000003]]",2,上海市鲁迅初级中学,A703,310109,宝安路66弄7号
"[[121.43015369999998, 31.26597066000001]]",2,甘泉外国语中学分部,A703,310107,甘泉路80号
"[[121.52914397999996, 31.26615408]]",2,上海市辽阳中学,A703,310110,眉州路540号
"[[121.51756187999999, 31.26626406000004]]",2,上海市教育科学研究院附属中学,A703,310110,长阳路965号
"[[121.59483246000002, 31.266355365000045]]",2,上海市浦兴中学,A703,310115,长岛路1515号
"[[121.40389601999999, 31.266391049999978]]",2,进华中学,A703,310107,富平路657弄91
"[[121.39071713999998, 31.266890324999988]]",2,玉华中学,A703,310107,交通路4276
"[[121.51700225999997, 31.26691336500003]]",2,控江中学附属民办学校,A703,310110,怀德路1000
"[[121.49572751999997, 31.267004535000023]]",2,上海市金沙中学,A703,310109,瑞虹路311号
"[[121.58729694000003, 31.26724173000002]]",2,上海市浦东模范中学,A703,310115,博兴路918
"[[121.67486136, 31.26756901500001]]",2,上海第二工业大学附属龚路中学,A703,310115,镇北路
"[[121.54003686000001, 31.268022884999993]]",2,上海财经大学附属中学（边门）,A703,310110,杭州路734
"[[121.49323937999998, 31.26817205999999]]",2,华师大一附中实验中学,A703,310109,天宝路348号
"[[121.54178592000004, 31.26899407499997]]",2,上海财经大学附属中学,A703,310110,宁武路151号
"[[121.43297663999996, 31.26906148500004]]",2,上海市延河中学,A703,310107,新村路99号
"[[121.45642344000001, 31.26934246500002]]",2,成功教育实验中学,A703,310108,和田路410
"[[121.50022392000002, 31.26936811500001]]",2,华东师大一附中实验中学,A703,310109,大连路975弄58
"[[121.50020393999998, 31.269388094999975]]",2,飞虹中学,A703,310109,大连路975弄58
"[[121.56495624000003, 31.269568544999984]]",2,上海民办前进中学,A703,310115,金桥路150
"[[121.39333505999996, 31.271367060000024]]",2,晋元高级中学南门,A703,310107,新村路2169边门
"[[121.45077540000004, 31.27153909499996]]",2,风范中学,A703,310108,共和新路1700弄49
"[[121.44141018, 31.271640885000032]]",2,风华中学南门,A703,310108,老沪太路
"[[121.43123802, 31.271709375000015]]",2,上海市回民中学,A703,310107,沪太路1000号
"[[121.52735604, 31.27183074000002]]",2,上海市新大桥中学,A703,310110,眉州支路77
"[[121.54610339999996, 31.271836904999997]]",2,上海市辛灵中学,A703,310110,海州路268号
"[[121.43976984, 31.272144569999963]]",2,风华中学,A703,310108,大宁路1000号
"[[121.40855693999998, 31.27225963499998]]",2,唯中学馆,A709,310113,大华一路210号嘉年华大厦5层506
"[[121.50309257999999, 31.272769484999976]]",2,鞍山初级中学,A703,310110,控江路2077号
"[[121.39449426000004, 31.27280579999996]]",2,晋元高级中学,A703,310107,万泉路51
"[[121.50973817999997, 31.272855209999964]]",2,上海市民办存志中学,A703,310110,许昌路1474
"[[121.59688176000003, 31.27331200500001]]",2,丰华高级中学,A703,310115,凌河路420弄88号门
"[[121.51563426000001, 31.273779960000006]]",2,上海市杨浦区教师进修学院附属中学,A703,310110,江浦路1322
"[[121.50089423999998, 31.27410715499999]]",2,凯慧中学,A703,310110,大连路1530
"[[121.4009388, 31.274210790000037]]",2,晋元高级中学附属学校,A703,310107,真金路512号
"[[121.57536383999998, 31.274980065000005]]",2,沪新中学莱阳路校区,A703,310115,莱阳路224号
"[[121.48475760000002, 31.27521280499999]]",2,虹口区教育学院附属中学,A703,310109,祥德路274弄220
"[[121.54690349999998, 31.275426419999988]]",2,上海市东辽阳中学,A703,310110,贵阳路254
"[[121.50076464, 31.275706544999984]]",2,上海市杨浦初级中学,A703,310110,阜新路38号
"[[121.45048974000002, 31.27611442499998]]",2,上海市和田中学,A703,310108,共和新路1873弄7号
"[[121.49486640000003, 31.276130534999982]]",2,上海市南湖高级中学,A703,310109,天宝路1037号
"[[121.47269940000002, 31.276937564999965]]",2,上海市鲁迅中学,A703,310109,广中路132号
"[[121.54044816000001, 31.27703031]]",2,上海市第二十五中学,A703,310110,长阳路2400
"[[121.47052878000002, 31.277030850000045]]",2,上海市北虹初级中学,A703,310109,水电路285
"[[121.48599041999998, 31.277563245000042]]",2,上海市北郊高级中学,A703,310109,曲阳路497号
