name,point,type
鸿力公寓,"[[121.43308013993655, 31.23100795485327]]",1.0
瀚林府邸,"[[121.4344832397098, 31.2310404896269]]",1.0
华东师大中山北路校区－第十一宿舍,"[[121.39783326009696, 31.23105074999217]]",1.0
江南宴花园,"[[121.4223566400469, 31.231058354659375]]",1.0
西康路167弄小区,"[[121.44646170034733, 31.23114322458016]]",1.0
康定汽车公寓,"[[121.42938204044894, 31.231161134578798]]",1.0
蔚蓝水岸,"[[121.42069289965761, 31.23118525529533]]",1.0
雅戈尔·长风8号,"[[121.3832840397267, 31.231199655239948]]",1.0
上海市华伦小区,"[[121.44030606037643, 31.231281060072867]]",1.0
康泰公寓,"[[121.41050057983793, 31.231326599942697]]",1.0
中江小区,"[[121.38768018039607, 31.23143631003775]]",1.0
太平坊,"[[121.42744775970644, 31.23143752502186]]",1.0
西康路181弄小区,"[[121.44625217989426, 31.231453139950503]]",1.0
华东师大中山北路校区－第五宿舍,"[[121.39871255963706, 31.23152000994058]]",1.0
隆德小区,"[[121.41734562030419, 31.23155902522891]]",1.0
华东师范大学学生公寓,"[[121.38735023982183, 31.231576439701]]",1.0
志诚里,"[[121.42773846016188, 31.23162796455898]]",1.0
长风四村,"[[121.3942456800942, 31.231662479639816]]",1.0
长风三村,"[[121.3947352800092, 31.231682190081095]]",1.0
积善里,"[[121.42791882009749, 31.231698254670754]]",1.0
大兴邨,"[[121.44054653999096, 31.231731329936927]]",1.0
又一邨,"[[121.44156893965491, 31.23175319965052]]",1.0
怡甸公寓,"[[121.43664810032965, 31.23175418980408]]",1.0
金益苑,"[[121.43436300035232, 31.231890000023597]]",1.0
华东师大中山北路校区－留学生公寓二号楼,"[[121.39958196033925, 31.23189931520129]]",1.0
康定汽车公寓1号楼,"[[121.42867050044336, 31.232039534796783]]",1.0
中邮苑,"[[121.4387827203464, 31.23204799471923]]",1.0
同济佳苑,"[[121.43274947990457, 31.2321769197291]]",1.0
静鼎安邦府邸,"[[121.42825955973089, 31.232188709841097]]",1.0
金兰苑,"[[121.43491433962514, 31.232190870012694]]",1.0
万博欣园,"[[121.330761839887, 31.232243519922548]]",1.0
银华苑,"[[121.43787084016721, 31.232356245444443]]",1.0
顺达公寓,"[[121.4128859398343, 31.232370600422982]]",1.0
益民公寓,"[[121.43502450028049, 31.232411009660453]]",1.0
达安花园（四号门）,"[[121.42672631996382, 31.232435849834637]]",1.0
达安花园（二号门）,"[[121.42342907978835, 31.232479814991486]]",1.0
西康公寓,"[[121.44595572018042, 31.23253394968208]]",1.0
名师华苑,"[[121.39142741973968, 31.23265356041353]]",1.0
聚星小区,"[[121.33486313962229, 31.232655990381758]]",1.0
京元苑,"[[121.4332005600579, 31.232847510004675]]",1.0
宏安家园,"[[121.42874069972353, 31.23288935995609]]",1.0
静安艺阁,"[[121.43173733970653, 31.23296482476694]]",1.0
静安康寓,"[[121.43125619971389, 31.232993940318153]]",1.0
隆安公寓,"[[121.43729951975703, 31.232994975437784]]",1.0
河滨香景园,"[[121.35668742028824, 31.233046949956787]]",1.0
金沙江小区,"[[121.40412875993431, 31.23309608981279]]",1.0
水岸茗苑,"[[121.42264733960315, 31.23313816459467]]",1.0
天合大厦,"[[121.43378178020511, 31.233218445275085]]",1.0
上海雅戈尔·长风8号,"[[121.38241499965258, 31.233229649928468]]",1.0
恒德里,"[[121.44016583988166, 31.233240135124205]]",1.0
华师大二村,"[[121.39715339960985, 31.233269970133065]]",1.0
静安阳光华庭,"[[121.43153681966854, 31.233294314780878]]",1.0
金华新村,"[[121.32172079977514, 31.233329189590492]]",1.0
世纪同乐,"[[121.41526122022924, 31.23336460489265]]",1.0
白玉大楼,"[[121.40922779992313, 31.233383550010927]]",1.0
海关二村,"[[121.44616074042582, 31.233415904920165]]",1.0
宏安家园宏昌楼,"[[121.43007378008102, 31.233441600349593]]",1.0
静安枫景苑,"[[121.44221207992359, 31.233444479978843]]",1.0
华东师大三村,"[[121.38974838008366, 31.233474090157152]]",1.0
曹杨五村,"[[121.40260974024739, 31.233496725193753]]",1.0
白玉新村,"[[121.40969886031418, 31.233564359607556]]",1.0
绿地世纪城一期绿地世纪花园,"[[121.41514097997229, 31.233654270228456]]",1.0
达安花园,"[[121.42418076013405, 31.233670785378507]]",1.0
申汉小区,"[[121.3865708396726, 31.233726045120974]]",1.0
白玉苑,"[[121.41273563973802, 31.233749850175528]]",1.0
长风一村小区,"[[121.39824258023101, 31.23377905475961]]",1.0
绿杨村,"[[121.43846213991593, 31.233856814640276]]",1.0
怡景苑,"[[121.44442445982102, 31.2338615846444]]",1.0
慈孝邨,"[[121.44673583978728, 31.23394843487248]]",1.0
长丰公寓,"[[121.4320780802393, 31.233965084920754]]",1.0
风荷苑,"[[121.39309602006533, 31.233971880198162]]",1.0
达安花园（三号门）,"[[121.42708721969952, 31.23398596538007]]",1.0
锦安公寓,"[[121.43426292019767, 31.23399906040833]]",1.0
建德花园丁香苑,"[[121.3553300402492, 31.23402884955184]]",1.0
中化新村,"[[121.41258533964174, 31.23402947997662]]",1.0
