Point,Type,NAME,KIND
"[[121.43397671994981, 31.329684270412848]]",1,共康六村第二居民区北区,A900
"[[121.45121261996655, 31.329690525197627]]",1,景华世纪园,A900
"[[121.44577536024471, 31.329716580356013]]",1,昌鑫家园,A900
"[[121.57765559992606, 31.32972472461639]]",1,南新西园,A900
"[[121.50828306011528, 31.329730800436145]]",1,仁恒怡庭,A900
"[[121.44193757985542, 31.329731789690427]]",1,共江小区,A900
"[[121.44607343963762, 31.329845279636046]]",1,昌鑫世纪园,A900
"[[121.44109788016306, 31.329855495035147]]",1,银和家园,A900
"[[121.20548742010838, 31.32990485972153]]",1,何家新村,A900
"[[121.47145145971714, 31.329916604867456]]",1,四季绿城六期,A900
"[[121.59013104031533, 31.330026135098116]]",1,高行绿洲二期,A900
"[[121.5358154996857, 31.330107135236183]]",1,工农新村小区,A900
"[[121.51837098033647, 31.3301589298907]]",1,东森花园,A900
"[[121.61801304006984, 31.33019236488574]]",1,东滨花苑,A900
"[[121.5379684802613, 31.33029050969926]]",1,殷行路150弄小区,A900
"[[121.53728735982382, 31.330309364885387]]",1,殷行路250弄小区,A900
"[[121.43184912004094, 31.330325610238802]]",1,共康七村,A900
"[[121.5366062402858, 31.330338209740688]]",1,殷行路280弄小区,A900
"[[121.27863167970828, 31.33035441012803]]",1,樱花新村,A900
"[[121.4435059201621, 31.330373939805554]]",1,共江花苑,A900
"[[121.61819267964853, 31.330392029668495]]",1,光明路619弄小区,A900
"[[121.53518387973239, 31.330405755121532]]",1,殷行路296弄小区,A900
"[[121.53472307970642, 31.33042497003644]]",1,殷行路310弄小区,A900
"[[121.27422617979434, 31.330437930166383]]",1,马陆新村,A900
"[[121.417538220013, 31.33046902512544]]",1,共康雅苑A区,A900
"[[121.58399466022549, 31.33049143533148]]",1,南新东园,A900
"[[121.46147928044451, 31.33051982962649]]",1,盛达家园,A900
"[[121.53222899976856, 31.330540755051878]]",1,殷行路470弄小区,A900
"[[121.5331502400916, 31.330642140122706]]",1,金龙新村,A900
"[[121.52988504006258, 31.330646730262444]]",1,殷行路530弄,A900
"[[121.45564620031199, 31.33068817461963]]",1,昌鑫时代绿园,A900
"[[121.5286133402335, 31.330724894838056]]",1,殷行路590弄小区,A900
"[[121.45528889966309, 31.330769850148464]]",1,爱迪苑,A900
"[[121.27613436041248, 31.330846395045192]]",1,育兰二村,A900
"[[121.47347826001374, 31.330901970449652]]",1,象屿郦庭,A900
"[[121.19715449988033, 31.33091240977994]]",1,龙成公寓,A900
"[[121.47035777978769, 31.3309231647723]]",1,嘉骏花苑,A900
"[[121.52509181993165, 31.33100263516355]]",1,中原商都,A900
"[[121.39245576032508, 31.331019959703482]]",1,经纬·学府涵青家园,A900
"[[121.42116917971398, 31.33105708461685]]",1,共康雅苑,A900
"[[121.50113256041936, 31.331059920179214]]",1,润地华庭,A900
"[[121.5264321002613, 31.331083409571775]]",1,闸二小区,A900
"[[121.27799250005384, 31.331144924998306]]",1,育兰社区,A900
"[[121.25386205998613, 31.33116922468004]]",1,绿地·海域观园,A900
"[[121.52040011976976, 31.33116967524034]]",1,新江湾城时代花园,A900
"[[121.27902156009705, 31.331404079934394]]",1,玉桂路49弄1～2号，52弄1～3号,A900
"[[121.58717939970961, 31.33144489476618]]",1,高行绿州一期,A900
"[[121.27839228017965, 31.331464605207458]]",1,玉桂路74弄,A900
"[[121.53720420041361, 31.33174761016417]]",1,顺达苑,A900
"[[121.613276880124, 31.33175633988325]]",1,高东馨苑,A900
"[[121.44691332009373, 31.331828790166625]]",1,通河六村,A900
"[[121.48772688019142, 31.331851829898078]]",1,美岸栖庭,A900
"[[121.613666940377, 31.33189628968202]]",1,欣连佳苑,A900
"[[121.44859217988528, 31.332011580070372]]",1,通河七村,A900
"[[121.45562531985276, 31.332137174890782]]",1,泗塘七村,A900
"[[121.4185152596716, 31.332190859920267]]",1,共康雅苑,A900
"[[121.44436613968571, 31.332197655197675]]",1,通河八村,A900
"[[121.52797110018614, 31.332213809719576]]",1,中原纪联小区,A900
"[[121.49305488037851, 31.33224670512144]]",1,泰宝华庭,A900
"[[121.2789618001471, 31.332284144797512]]",1,育兰支路20弄1～7号,A900
"[[121.28072004039755, 31.332302730186917]]",1,育兰社区东区,A900
"[[121.45528800034106, 31.332318704844425]]",1,泗塘八村,A900
"[[121.28860674040884, 31.332381750017774]]",1,樊家住宅二区,A900
"[[121.47091956018963, 31.33240425015606]]",1,四季绿城,A900
"[[121.48822854001514, 31.33248304515645]]",1,美岸栖庭北区,A900
"[[121.2575324396704, 31.332509505009696]]",1,臻品嘉园,A900
"[[121.43229947983716, 31.332519765374876]]",1,宝宸怡景园,A900
"[[121.53371706029421, 31.332540914731453]]",1,城市名园,A900
"[[121.40241156024538, 31.332615750016885]]",1,和泰苑,A900
"[[121.43270106040569, 31.332620879749882]]",1,宝宸共和家园,A900
"[[121.45574394043057, 31.332656205119797]]",1,丽雅花园,A900
"[[121.42766430026738, 31.332725370179702]]",1,9英里,A900
"[[121.5122619603213, 31.3327628997881]]",1,中建府邸,A900
"[[121.4188813799718, 31.332815189969082]]",1,悦达家园,A900
"[[121.43799431978209, 31.332977415075675]]",1,汇秀公寓,A900
"[[121.28398487979851, 31.333098194925796]]",1,阳光葡提公馆,A900
"[[121.49377722034254, 31.3332583947592]]",1,祥生·御江湾,A900
"[[121.45209299959228, 31.333263570357545]]",1,新普盛公寓,A900
"[[121.24778004031673, 31.333336335403622]]",1,中信泰富·又一城,A900
"[[121.53343446003234, 31.333539330375835]]",1,中原一村,A900
"[[121.61297663966023, 31.333615559610493]]",1,天邦家园,A900
"[[121.43956392003898, 31.33369696534269]]",1,通河四村,A900
"[[121.5307899001339, 31.333774815155685]]",1,城市庭园,A900
"[[121.24701000031136, 31.333936005142554]]",1,中信泰富·又一城二期,A900
"[[121.28077026033927, 31.33395256525877]]",1,马陆街130弄,A900
"[[121.24368845955487, 31.333964355370767]]",1,常发豪庭,A900
"[[121.32171359980279, 31.33396840501787]]",1,科茂公寓,A900
"[[121.27883256037444, 31.33399423534579]]",1,希望大楼,A900
"[[121.52609819997201, 31.334021865216982]]",1,杨浦区358街坊,A900
"[[121.42331927976106, 31.33402812000176]]",1,恒泰家园,A900
"[[121.27213962044718, 31.33405952972352]]",1,东方豪园,A900
"[[121.52788866023357, 31.334072940413947]]",1,爱久家园,A900
"[[121.42289915966856, 31.334088014850046]]",1,场北村,A900
"[[121.52179782001349, 31.33412378988107]]",1,新江湾城雍景苑,A900
"[[121.58462718040022, 31.33418260464355]]",1,博捷名苑,A900
"[[121.43901617985287, 31.33428533959681]]",1,民悦苑,A900
"[[121.28301630006229, 31.3343891096697]]",1,清水湾,A900
"[[121.28013125964992, 31.33443320972495]]",1,居乐小区,A900
"[[121.42099961973665, 31.334468039568407]]",1,北上海大城生活中环国际公寓,A900
"[[121.58755938036117, 31.33450390543095]]",1,仁恒家园,A900
"[[121.50364086043736, 31.334525775144456]]",1,嘉誉湾3期,A900
"[[121.26034080028771, 31.33452780041774]]",1,永盛公寓,A900
"[[121.51236041989752, 31.334600339733896]]",1,首府,A900
"[[121.45519709956659, 31.334607449774005]]",1,泗塘六村,A900
"[[121.50804581985885, 31.334608170131027]]",1,加州·水郡,A900
"[[121.45552452024046, 31.334645789671484]]",1,泗塘五村,A900
"[[121.42303452022706, 31.334671754897634]]",1,中环·国际公寓,A900
"[[121.61280671995428, 31.334685209654765]]",1,高东新村,A900
"[[121.29484553978986, 31.334731739678062]]",1,樊家住宅一区,A900
"[[121.4499182401347, 31.334882445368656]]",1,沁园,A900
"[[121.44051054012938, 31.334911380156115]]",1,通河三村,A900
"[[121.27816349984576, 31.334954759854348]]",1,荷花小区,A900
"[[121.4263332002171, 31.33505821516453]]",1,新梅绿岛苑,A900
"[[121.49539272019803, 31.335322275003058]]",1,复旦大学江湾生活园区,A900
"[[121.3195679999633, 31.335481710412644]]",1,思达小区,A900
"[[121.27491702010445, 31.335497190443057]]",1,嘉宝·紫提湾东区,A900
"[[121.57898003959724, 31.33552684468816]]",1,高桥新城期,A900
"[[121.27024152032992, 31.33563047986283]]",1,保利·湖畔阳光西区,A900
"[[121.57370297970888, 31.335651360322053]]",1,尼德兰－北岸,A900
"[[121.2795622801751, 31.335673634730504]]",1,天马社区,A900
"[[121.47621731977361, 31.335688034675123]]",1,淞南七村,A900
"[[121.2908824802423, 31.335737084598797]]",1,樊家花苑西区,A900
"[[121.48215750016857, 31.335764760335437]]",1,枫桥湾名邸,A900
"[[121.29116184024676, 31.33583667012627]]",1,樊家花苑东区,A900
"[[121.57092918003768, 31.335858449907533]]",1,天鹅泉公寓,A900
"[[121.60927529991523, 31.33587442456504]]",1,盛世东苑,A900
"[[121.27911281970094, 31.33600397999969]]",1,天马新村,A900
"[[121.53166722026609, 31.33607431507763]]",1,城市方园,A900
"[[121.4329933796408, 31.33616318967953]]",1,宝宸共和家园北区,A900
"[[121.45061087998818, 31.336177679556293]]",1,泗塘三村西块,A900
"[[121.48505730025431, 31.336262775206997]]",1,盛世宝邸,A900
"[[121.27262922036236, 31.336288649601535]]",1,嘉宝·紫提湾西区,A900
"[[121.44184829965937, 31.336350030129843]]",1,住嘉新苑,A900
"[[121.28004125999624, 31.33645263018478]]",1,天马社区壹陆零弄,A900
"[[121.2710707797927, 31.336499699801344]]",1,保利·湖畔阳光东区,A900
"[[121.58313624024541, 31.336521344684385]]",1,富特三村,A900
"[[121.44446297958288, 31.33669972521224]]",1,通河一村小区,A900
"[[121.47021665997087, 31.336720784636583]]",1,淞南十村,A900
"[[121.44664098019715, 31.336731539628857]]",1,通河二村小区,A900
"[[121.40089145957327, 31.33675458025968]]",1,和泰苑北区,A900
"[[121.5829560601741, 31.336761149807252]]",1,富特三村北区,A900
"[[121.52018682036558, 31.336782794690293]]",1,建德国际公寓,A900
"[[121.43312945965695, 31.336817399703286]]",1,和欣国际花园,A900
"[[121.48719462003582, 31.336818614687395]]",1,盛世宝邸二期,A900
"[[121.57634717987855, 31.336884269693364]]",1,风信景苑,A900
"[[121.57795925961216, 31.336885935237774]]",1,尼德兰·花园,A900
"[[121.52517443974867, 31.33689403543145]]",1,兴浦新村,A900
"[[121.56605316022524, 31.33720354520748]]",1,上炼一村,A900
"[[121.28152860016488, 31.33723018492511]]",1,碧海新村,A900
"[[121.45270535966472, 31.337277615169818]]",1,泗塘三村东块小区,A900
"[[121.49646606016061, 31.337314605184957]]",1,新江湾尚景园,A900
"[[121.44125843972532, 31.33745037043831]]",1,通河三村（冶金小区）,A900
"[[121.47616691996743, 31.337497305156553]]",1,淞南八村,A900
"[[121.47696971957689, 31.33751953459884]]",1,淞南八村东区,A900
"[[121.58439785957361, 31.337672264663347]]",1,华景苑,A900
"[[121.44583278015878, 31.33770290996138]]",1,通河一村小区1～4号,A900
"[[121.57099019993784, 31.33777878036645]]",1,外高桥人才公寓1号楼,A900
"[[121.46622587972061, 31.33790117989563]]",1,嘉骏香山苑,A900
"[[121.41945809991151, 31.33790743468041]]",1,场北公寓,A900
"[[121.52470517980035, 31.33799248536495]]",1,水电新村小区,A900
"[[121.45422257980829, 31.338009630040496]]",1,泗塘四村小区,A900
"[[121.57137090004714, 31.338159209779754]]",1,外高桥人才公寓2号楼,A900
"[[121.25131343976354, 31.338198270034162]]",1,领峰华庭,A900
"[[121.29248934031095, 31.338253754607102]]",1,包桥住宅小区,A900
"[[121.50936000006405, 31.338300600292563]]",1,合生江湾国际公寓,A900
"[[121.56876737981077, 31.33832651965318]]",1,上炼二村,A900
"[[121.61653307973788, 31.338390015386913]]",1,高东公寓,A900
"[[121.43702393960314, 31.338404775060397]]",1,龙缘花园西区,A900
"[[121.45046508009949, 31.338524249994165]]",1,泗塘二／三村小区,A900
"[[121.58503794034866, 31.33862181024844]]",1,永久城市花园,A900
"[[121.47016644002926, 31.338649979712805]]",1,锦通苑,A900
"[[121.47041735987327, 31.33865065510375]]",1,华淞苑,A900
"[[121.58766863989592, 31.338771884614886]]",1,阳明花园广场,A900
"[[121.47905663955237, 31.33878497964315]]",1,淞南六村西区,A900
"[[121.58137493960177, 31.33885976996251]]",1,富特五村,A900
"[[121.57199207977081, 31.338919979573497]]",1,外高桥人才公寓3号楼,A900
"[[121.56961877968297, 31.338967499750353]]",1,上炼三村,A900
"[[121.44077658027503, 31.33904949004198]]",1,通田商住楼,A900
"[[121.4797991396187, 31.339096965252764]]",1,淞南六村,A900
"[[121.4795683798769, 31.339246275195485]]",1,淞南五村194号～332号,A900
"[[121.5787114795512, 31.33926706482319]]",1,金纬新苑,A900
"[[121.43905992017926, 31.339331910439356]]",1,龙缘花园,A900
"[[121.4369042398389, 31.339411829592343]]",1,呼玛教师公寓,A900
"[[121.57841106012232, 31.339446750267406]]",1,浦发春晖新苑,A900
"[[121.56671501988227, 31.339454489832924]]",1,同清苑南区,A900
"[[121.57337429998401, 31.33950147041653]]",1,紫薇和苑,A900
"[[121.4810033399323, 31.33962018002738]]",1,淞南六村东区,A900
"[[121.57257312005353, 31.339630665223112]]",1,外高桥人才公寓4号楼,A900
"[[121.48059185962664, 31.339709009663117]]",1,淞南五村西区,A900
"[[121.56672528024754, 31.339854584721344]]",1,同清苑北区,A900
"[[121.4839632596968, 31.339898459946042]]",1,鹏程花苑,A900
"[[121.47294581999374, 31.340037329659104]]",1,都市花苑,A900
"[[121.51746738021552, 31.34015284487792]]",1,橡树湾,A900
"[[121.4868029401037, 31.340186369805195]]",1,新梅淞南苑,A900
"[[121.48453529956453, 31.340239919936373]]",1,淞南五村东区,A900
"[[121.48226748006024, 31.34025355455789]]",1,淞南五村,A900
"[[121.47223337976675, 31.340375189663348]]",1,宝景苑,A900
"[[121.44229416014747, 31.340501369942373]]",1,三湘雅苑,A900
"[[121.57933284003855, 31.34052787476169]]",1,新高桥春晖苑,A900
"[[121.24059965974651, 31.340793285381928]]",1,盘古天地西区,A900
"[[121.51321289985552, 31.34097053995854]]",1,华润·新江湾九里,A900
"[[121.58542746010929, 31.341150675063687]]",1,瑞禾明苑,A900
"[[121.2397695000625, 31.34131290017028]]",1,盘古天地·源公馆,A900
"[[121.45203864007124, 31.34134363540055]]",1,泗塘一村小区,A900
"[[121.38634979980353, 31.341670424750355]]",1,顾村镇白杨村,A900
"[[121.27775346025406, 31.3418626647302]]",1,沥苑小区,A900
"[[121.24204073968846, 31.341884039816613]]",1,盘古天地,A900
"[[121.58267652030526, 31.342090095181824]]",1,富特四村,A900
"[[121.34828754013795, 31.342169159978845]]",1,上坤·公园天地,A900
"[[121.56903953984296, 31.342287285030274]]",1,潼港三村,A900
"[[121.28818680018074, 31.3424589152468]]",1,育绿小区,A900
"[[121.4346536999084, 31.3425950851951]]",1,呼玛五村,A900
"[[121.43609711988626, 31.342737734758728]]",1,呼玛三村小区,A900
"[[121.44894156020497, 31.3427827350353]]",1,呼玛一村南区,A900
"[[121.47801281983584, 31.342930605163353]]",1,淞南五村北区,A900
"[[121.47890579986276, 31.34305309462468]]",1,淞南五村东北区,A900
"[[121.3894857600599, 31.34306664021333]]",1,东沪园,A900
"[[121.29444575966406, 31.343139450225486]]",1,澄浏中路225弄,A900
"[[121.48946172008246, 31.34346273042072]]",1,逸居苑,A900
"[[121.47555438003062, 31.343553450431422]]",1,长江南路955弄,A900
"[[121.47785226027358, 31.343659920269168]]",1,新城·尚景苑,A900
"[[121.44521934000056, 31.343685120172225]]",1,呼玛一村,A900
"[[121.58229617992481, 31.343689304717735]]",1,运银公寓,A900
"[[121.57169381961414, 31.343780249558904]]",1,通园公寓,A900
"[[121.39601057982438, 31.343821964612005]]",1,颐河苑,A900
"[[121.58042561974659, 31.343889150264154]]",1,高南新村,A900
"[[121.56876971984676, 31.343977034712495]]",1,潼港二村,A900
"[[121.58060561995342, 31.344059069970193]]",1,高南新村东区,A900
"[[121.47282504014353, 31.344105599993497]]",1,三湘海尚别墅区,A900
"[[121.48728425996073, 31.344176339766292]]",1,长宏新苑,A900
"[[121.450836959658, 31.34428317023219]]",1,呼玛一村东区,A900
"[[121.44093048035748, 31.344489720224495]]",1,呼玛二村,A900
"[[121.47266447968207, 31.344504975424357]]",1,三湘海尚,A900
"[[121.56931061978936, 31.344617565148567]]",1,潼港五村,A900
"[[121.56941069994393, 31.34465765962333]]",1,清溪苑,A900
"[[121.48528752040286, 31.344660540151857]]",1,万临家园,A900
"[[121.23531287998551, 31.344915690406822]]",1,新城金郡西区,A900
"[[121.58431649970677, 31.345008795419588]]",1,金纬苑,A900
"[[121.45006889995977, 31.345074675256107]]",1,富浩花园,A900
"[[121.36527179995366, 31.3450784101406]]",1,保利·叶语,A900
"[[121.48118352000351, 31.345078814835453]]",1,淞南一村,A900
"[[121.44171455967921, 31.34511575988443]]",1,呼玛四村,A900
"[[121.2566306399921, 31.345144334943107]]",1,风荷丽景·尚城东区,A900
"[[121.254031440099, 31.345144829570287]]",1,风荷丽景·尚城西区,A900
"[[121.58412641989844, 31.345188704794985]]",1,春晖苑,A900
"[[121.35234888029662, 31.345240994975974]]",1,保利·叶上海南区,A900
"[[121.43478816024549, 31.345291935274616]]",1,宏裕苑,A900
"[[121.48313003961968, 31.34556414027289]]",1,淞南二村,A900
"[[121.23564281966048, 31.345635419638946]]",1,新城金郡SOHO,A900
"[[121.56700680042351, 31.34564442005403]]",1,潼港六村,A900
"[[121.23694440036387, 31.345676864895417]]",1,新城金郡东区,A900
"[[121.48679249987404, 31.3457843698528]]",1,淞南三村,A900
"[[121.47055721973997, 31.345818615137006]]",1,保利·悦城,A900
"[[121.48088238021779, 31.345847684822864]]",1,淞宏苑,A900
"[[121.39504038040934, 31.345851329775115]]",1,大唐花园,A900
"[[121.25466125960949, 31.34594438982181]]",1,合景·峰汇,A900
"[[121.23659376009408, 31.346056170156217]]",1,新城金郡SOHO,A900
"[[121.57193483972121, 31.3460904604065]]",1,潼港一村,A900
"[[121.23902646040291, 31.346238780195662]]",1,新城金郡二期,A900
"[[121.42284983994817, 31.346272664851632]]",1,鑫鑫花园,A900
"[[121.40471358006778, 31.346283870404385]]",1,盛宅村西谭,A900
"[[121.49376623962033, 31.346283870404385]]",1,鎏园,A900
"[[121.35509297985718, 31.346365814830563]]",1,保利·叶上海东区,A900
"[[121.23385037999108, 31.346412930312482]]",1,新城金郡北区,A900
"[[121.36223808002346, 31.34654325017094]]",1,保利·叶语宝菊路133弄,A900
"[[121.57210512005531, 31.346590544617968]]",1,潼港四村,A900
"[[121.23398051998505, 31.346693054740754]]",1,新城金郡,A900
"[[121.58407637982111, 31.346818154933985]]",1,品臻国际三铭公寓,A900
"[[121.57311671976083, 31.34697169528757]]",1,高桥一村,A900
"[[121.27629401975335, 31.34700153029643]]",1,彭封路南区161弄,A900
"[[121.48691274013098, 31.347064304773873]]",1,淞南四村南区,A900
"[[121.23899658042788, 31.347088605354884]]",1,白银时代尚苑三期,A900
"[[121.42075050033544, 31.347139185025384]]",1,富隆苑,A900
"[[121.39485047956603, 31.347161054738976]]",1,颐河公寓,A900
"[[121.5729363598252, 31.34719143024038]]",1,高桥二村,A900
"[[121.47740027989903, 31.34738736013864]]",1,淞南新村小区,A900
"[[121.23640350042126, 31.34752564529237]]",1,新城金郡二期北区,A900
"[[121.35154050039387, 31.34754166491595]]",1,保利·叶上海三期,A900
"[[121.44288113955307, 31.347577260082502]]",1,锦辉豪居,A900
"[[121.55821920005613, 31.347690164569507]]",1,高桥镇陆凌村,A900
"[[121.24320156030392, 31.347793260150908]]",1,白银时代尚苑,A900
"[[121.244883479589, 31.347865124975577]]",1,龙湖·蔚澜香醍,A900
"[[121.56463295984332, 31.347900900006607]]",1,花山名苑,A900
"[[121.4909064000104, 31.347935235222963]]",1,新逸仙公寓,A900
"[[121.49166888031463, 31.348047375286157]]",1,新逸仙公寓东南区,A900
"[[121.260299220133, 31.34810254509639]]",1,风荷丽景·尚城南区,A900
"[[121.34937492031638, 31.34816527460775]]",1,好日子大家园D区,A900
"[[121.48709327993097, 31.348234394701578]]",1,巴黎时光公寓,A900
"[[121.57914473963812, 31.34827732473879]]",1,学前二村,A900
"[[121.35910445980299, 31.348328175105195]]",1,古北菊翔苑南区,A900
"[[121.48274844018842, 31.348442069745758]]",1,一钢公司职工住宅1～4号楼,A900
"[[121.35902471961512, 31.34847825037101]]",1,古北菊翔苑北区,A900
"[[121.49598366021777, 31.34866932033291]]",1,华浜二村,A900
"[[121.56532398001772, 31.34900146514554]]",1,宝厦·晶公馆,A900
"[[121.49356535985356, 31.349062350147378]]",1,新逸仙公寓东区,A900
"[[121.42410983959749, 31.34908741515212]]",1,共富富都园,A900
"[[121.40354358007224, 31.349093040411574]]",1,盛宅村东谭,A900
"[[121.40354358007224, 31.349093040411574]]",1,盛宅村,A900
"[[121.17524237973211, 31.349198520095676]]",1,上海院子,A900
"[[121.4805810596682, 31.349265659882384]]",1,长江路780弄848弄小区,A900
"[[121.20503688044778, 31.34928005982691]]",1,六里佳苑西区,A900
"[[121.35328667983651, 31.349328029664875]]",1,保利·叶上海二期,A900
"[[121.49536140040831, 31.349397284657016]]",1,逸兴家园南区,A900
"[[121.20431598029833, 31.3494292348714]]",1,菊园六里村,A900
"[[121.48617006020018, 31.34958133541032]]",1,淞南四村,A900
"[[121.55718618029803, 31.349587275432484]]",1,陆凌新村,A900
"[[121.58169642025373, 31.34959803042485]]",1,高桥东街名庭,A900
"[[121.4952912002287, 31.34961701960983]]",1,逸兴家园,A900
"[[121.35291750004265, 31.349678580002525]]",1,好日子大家园C区,A900
"[[121.24252079959523, 31.34971219486195]]",1,龙湖·蔚澜香醍北区,A900
"[[121.571083439849, 31.349728485181537]]",1,潼港四村东兴苑,A900
"[[121.56917022032948, 31.349936025327317]]",1,潼港兴高苑,A900
"[[121.41933228026065, 31.35001149013825]]",1,富弘苑,A900
"[[121.57093313975273, 31.35002823011876]]",1,潼港七村怡心苑,A900
"[[121.36310604001179, 31.35013056037716]]",1,文宝苑,A900
"[[121.3657306196724, 31.35021592492504]]",1,菊泉新城古北陆翔苑,A900
"[[121.32179225990487, 31.350232844770026]]",1,李家科盛公寓,A900
"[[121.24084895991165, 31.350260204844588]]",1,旭辉华庭,A900
"[[121.55720597977219, 31.35042693015877]]",1,石油新村,A900
"[[121.39392060035551, 31.350550139977024]]",1,阳光迪金阁,A900
"[[121.42276523982402, 31.350637260001555]]",1,富康园,A900
"[[121.36354506025638, 31.350689595148793]]",1,采菊苑,A900
"[[121.42015704041512, 31.350784770400914]]",1,共富四村富成园,A900
"[[121.7736648003903, 31.350809744574136]]",1,江南清水苑东区,A900
"[[121.58154665975061, 31.35083795990394]]",1,学前一村,A900
"[[121.56837894013611, 31.350844845113585]]",1,潼港八村,A900
"[[121.40029260012344, 31.350851820255386]]",1,泰和新城,A900
"[[121.14781919969643, 31.35085942492259]]",1,锦园小区,A900
"[[121.36837499970656, 31.350871080136272]]",1,菊泉新城－爱建顾园西区,A900
"[[121.57482942014164, 31.35089285991763]]",1,花山锦地苑,A900
"[[121.42279080035522, 31.350933945445234]]",1,共富三村,A900
"[[121.77337445966364, 31.350999464653604]]",1,江南清水苑,A900
"[[121.35693887972559, 31.351201019811235]]",1,好日子大家园B区,A900
"[[121.42478897972777, 31.35120178513433]]",1,共富花园,A900
"[[121.23512225968454, 31.351223609881757]]",1,保利天鹅语苑,A900
"[[121.42266318026154, 31.35122833491981]]",1,共富四村,A900
"[[121.5649333801714, 31.35124043979451]]",1,潼港西八村,A900
"[[121.2363336599705, 31.351374990063746]]",1,惠民家园,A900
"[[121.1493319196325, 31.35147187492717]]",1,爱家馨居,A900
"[[121.14570510041014, 31.351485600380208]]",1,仙桥新邨,A900
"[[121.58115660039692, 31.35153784469584]]",1,学前公寓,A900
"[[121.4961840003914, 31.35155886005338]]",1,逸兴公寓,A900
"[[121.39753175968308, 31.35159094516608]]",1,泰和西路3499弄南区,A900
"[[121.20822071971051, 31.351663304617844]]",1,六里新家园,A900
"[[121.57805357960913, 31.35169570539253]]",1,海高一村,A900
"[[121.39962246040832, 31.35173148042356]]",1,泰和西路3493弄南区,A900
"[[121.5784641596932, 31.35173602469785]]",1,海高新村,A900
"[[121.42683161978344, 31.351865400268103]]",1,共富二村,A900
"[[121.3974217797913, 31.351870844763717]]",1,泰和西路3499弄北区,A900
"[[121.58054639959681, 31.352017544873817]]",1,海高新村,A900
"[[121.58054639959681, 31.352017544873817]]",1,海高一村,A900
"[[121.4026534796744, 31.352062230387688]]",1,泰和新城东区,A900
"[[121.57779329962116, 31.352135310196466]]",1,海高二村,A900
"[[121.42671335983378, 31.35220929022657]]",1,共富一村,A900
"[[121.48834733955815, 31.35222656980043]]",1,华浜新村长江路406弄／410弄小区,A900
"[[121.57296641966454, 31.35223021475268]]",1,潼港七村,A900
"[[121.24044864019267, 31.352299469744736]]",1,新城·香溢澜庭,A900
"[[121.56241859963869, 31.352386454871038]]",1,和龙新苑,A900
"[[121.57996554007765, 31.352386905431423]]",1,高桥锦悦苑,A900
"[[121.23329022016756, 31.35239140473955]]",1,保利天鹅语苑二期,A900
"[[121.38270011981481, 31.352517854815204]]",1,旭辉依云湾,A900
"[[121.399292519834, 31.352671215304404]]",1,泰和西路3493弄北区,A900
"[[121.56224814033939, 31.35267598530853]]",1,名扬佳园,A900
"[[121.49048448037456, 31.352692409627053]]",1,华浜新村,A900
"[[121.36111001991148, 31.352743215027473]]",1,好日子大家园A区,A900
"[[121.42868490038788, 31.352842170130074]]",1,共富一村东区,A900
"[[121.38179094029977, 31.353008444883862]]",1,东方帕堤欧,A900
"[[121.55871924020089, 31.353138764742233]]",1,紫竹雅苑东区,A900
"[[121.55867909986068, 31.353148710344797]]",1,紫竹雅苑,A900
"[[121.36741686020007, 31.35327196512913]]",1,菊泉新城－爱建顾园北区,A900
"[[121.38300953965862, 31.35328708543068]]",1,金色威尔斯大厦,A900
"[[121.17070278010932, 31.35333888008529]]",1,上海庄园,A900
"[[121.56658595997418, 31.353391934690087]]",1,和祥佳园,A900
"[[121.3875442802444, 31.353582554990965]]",1,泊仕郡,A900
"[[121.27175802011664, 31.353632370237733]]",1,彭赵村丰登路中区,A900
"[[121.42224143959088, 31.35379000520468]]",1,富华苑,A900
"[[121.37577750023146, 31.353893730311498]]",1,菊泉新城－爱建顾园东区,A900
"[[121.4097760797024, 31.35389382024365]]",1,天极盛宅花园,A900
"[[121.24935197971013, 31.35392266509895]]",1,保利·星海屿筑南区,A900
"[[121.4021435397926, 31.35435164980884]]",1,泰和新城（北小区）,A900
"[[121.40873568010765, 31.35440344536282]]",1,盛宅一村,A900
"[[121.4282077201102, 31.354464645127365]]",1,共富新村共富路99弄,A900
"[[121.57663121995498, 31.354483274583473]]",1,港城新苑东区,A900
"[[121.38574589965356, 31.35457372479764]]",1,韶光花园,A900
"[[121.5761707796578, 31.354632855222107]]",1,港城新苑西区,A900
"[[121.35553164037299, 31.354852320378285]]",1,好日子大家园B区北区,A900
"[[121.24435266014727, 31.35491270985375]]",1,新城·香溢澜庭,A900
"[[121.36204800021503, 31.355040824574452]]",1,海尚菊苑小区南区,A900
"[[121.25007161990939, 31.355072145263335]]",1,保利·星海屿筑,A900
"[[121.38812387981326, 31.355461709989946]]",1,世纪飞凡怡园,A900
"[[121.36164875968257, 31.355611334695375]]",1,海尚菊苑小区,A900
"[[121.36787567991873, 31.35586032009771]]",1,菊泉小区,A900
"[[121.40659529993323, 31.356142559731424]]",1,自然居家园,A900
"[[121.1687985601055, 31.35626450959949]]",1,兰郡名苑,A900
"[[121.25444058036848, 31.356301229818]]",1,保利家园小区南区,A900
"[[121.2492513599624, 31.356491670254492]]",1,保利·星海屿筑北区,A900
"[[121.40954622018191, 31.356833220176966]]",1,成亿宝盛家苑南区,A900
