name,point,type
同和里,"[[121.47227802031446, 31.26344683470372]]",1.0
金象大厦,"[[121.47393618041045, 31.263501779683487]]",1.0
弘爱新苑,"[[121.4727400802906, 31.263547994944084]]",1.0
庆阳小区,"[[121.48563095980103, 31.26361612488435]]",1.0
启秀坊,"[[121.48135056008039, 31.263683264670966]]",1.0
虹叶花苑,"[[121.48277724007764, 31.263687495081925]]",1.0
和颐苑,"[[121.46756309965735, 31.263691679627343]]",1.0
洪远公寓,"[[121.46463809966865, 31.26371260505274]]",1.0
虹叶茗园,"[[121.4996859001842, 31.263728264947538]]",1.0
溧阳小区,"[[121.48381116005706, 31.26383009967939]]",1.0
国际公寓第2座,"[[121.48640262038464, 31.263977340282032]]",1.0
爱家豪庭,"[[121.48842168021649, 31.263989175360194]]",1.0
通阁小区,"[[121.46544108004187, 31.264014330297172]]",1.0
华昌公寓,"[[121.47322049992623, 31.264028189749155]]",1.0
国际公寓第1座,"[[121.48606026017299, 31.264105904663836]]",1.0
余庆坊小区,"[[121.47976061985673, 31.264137225352727]]",1.0
众和新苑,"[[121.50648899986753, 31.264155225283424]]",1.0
青云公寓,"[[121.46611337992864, 31.26428568004011]]",1.0
宝地东花园三期,"[[121.50658890015771, 31.264305254683798]]",1.0
麒麟大厦,"[[121.48718850014927, 31.264311104773718]]",1.0
溧阳公馆,"[[121.48426080039562, 31.264319970290487]]",1.0
海伦新苑,"[[121.47374123976645, 31.264338779610988]]",1.0
飘鹰花苑,"[[121.50235259959287, 31.264361189817123]]",1.0
文彦坊,"[[121.47594137989086, 31.26437518506679]]",1.0
瑞虹新城二期优贤生活,"[[121.4943109203127, 31.26440272500583]]",1.0
宝元小区,"[[121.4987761801766, 31.264567425046636]]",1.0
大兴坊,"[[121.47606054006192, 31.264634744697823]]",1.0
景云里,"[[121.47717564004378, 31.26467794543086]]",1.0
瑞虹新城·铭庭,"[[121.49318195997958, 31.264771545070808]]",1.0
金殿苑,"[[121.48886790043335, 31.264793324852164]]",1.0
众和金融大厦,"[[121.50574956019412, 31.264864335320873]]",1.0
虹临东园外贸小区,"[[121.48666361983024, 31.264868205103674]]",1.0
北街小区,"[[121.49661815980025, 31.264895205449456]]",1.0
永安小区,"[[121.47951528030602, 31.2649141047022]]",1.0
祥吉里,"[[121.47569730029024, 31.264922835320647]]",1.0
溧阳华府,"[[121.48499087992525, 31.264930260123464]]",1.0
新湖·青蓝国际,"[[121.47006096034515, 31.2649361102133]]",1.0
天好花苑,"[[121.46671385995674, 31.26499573526504]]",1.0
永安里二街,"[[121.47762564011121, 31.265068094716895]]",1.0
银欣花苑,"[[121.48758431966067, 31.265114895436106]]",1.0
金鑫怡苑西区,"[[121.49834616034708, 31.26512704527697]]",1.0
文通雅苑,"[[121.5102765603151, 31.265128170328843]]",1.0
宝地东花园,"[[121.50999665981803, 31.26513793516765]]",1.0
永安里三街,"[[121.47762473988989, 31.265227575092553]]",1.0
凯虹公寓西区,"[[121.50023417996356, 31.265269065315188]]",1.0
长春公寓,"[[121.48058825964056, 31.265296154693843]]",1.0
金鑫怡苑,"[[121.49875566034552, 31.265297504576182]]",1.0
虹临花园,"[[121.48581509958728, 31.265352990048484]]",1.0
仁和恬园,"[[121.46101325985411, 31.26539718003589]]",1.0
海高苑,"[[121.48929377978416, 31.26542706001083]]",1.0
宇泰景苑,"[[121.49905517955301, 31.265427825333923]]",1.0
虹临宝都,"[[121.4874738001759, 31.265564714739867]]",1.0
宝虹新苑,"[[121.47446790007359, 31.26561709485309]]",1.0
和兰苑,"[[121.46243975998698, 31.265620964635808]]",1.0
双庆里,"[[121.4764471801933, 31.265632889646206]]",1.0
多伦小区,"[[121.47721055981955, 31.265665019724892]]",1.0
申工公寓,"[[121.4997542999211, 31.265678610279707]]",1.0
和玉苑,"[[121.46227865993225, 31.26568031989092]]",1.0
吴家浜小区,"[[121.50390095966165, 31.265692469731697]]",1.0
丰乐小区,"[[121.47956117990464, 31.2657417453853]]",1.0
上海大花园,"[[121.50640925967966, 31.265744625014456]]",1.0
金机大厦小区,"[[121.47470819982372, 31.265787285255037]]",1.0
求安里,"[[121.47763175999776, 31.265805869745165]]",1.0
长春小区,"[[121.48154010029548, 31.26580740039126]]",1.0
金横小区,"[[121.47425585972022, 31.265835794686176]]",1.0
凯虹公寓,"[[121.50097290017922, 31.26587989474134]]",1.0
虹诚大厦,"[[121.4872923601544, 31.265883855355668]]",1.0
广盛公寓,"[[121.46606675997302, 31.26595121997284]]",1.0
1914,"[[121.48087626033123, 31.265954999823407]]",1.0
飘鹰花苑北区,"[[121.50025343984444, 31.266129194906476]]",1.0
辽阳大楼小区,"[[121.50935730029927, 31.266197010084035]]",1.0
隆达公寓,"[[121.47370091956195, 31.266242909682646]]",1.0
金虹花苑,"[[121.47370091956195, 31.266242909682646]]",1.0
虹临花园（嘉园）小区,"[[121.48542233956935, 31.266331560353272]]",1.0
华清名苑,"[[121.47002316004094, 31.26636166515877]]",1.0
志业公寓,"[[121.46843573971765, 31.266366974756153]]",1.0
虹祺花苑,"[[121.47398172028028, 31.266373365338616]]",1.0
正润欧洲花园,"[[121.48787970018807, 31.266378540037593]]",1.0
盛和玲珑苑,"[[121.45899941968759, 31.266388439774715]]",1.0
瑞虹新城璟庭,"[[121.49251145963623, 31.26639104960733]]",1.0
辽阳小区,"[[121.5099968396825, 31.2664574699363]]",1.0
瑞虹新城,"[[121.49148239959311, 31.266519974617196]]",1.0
恒城花苑,"[[121.4858374198611, 31.26660475460583]]",1.0
拉摩斯公寓,"[[121.47793865994126, 31.266654210123733]]",1.0
