name,point,type
三华园,"[[121.41564066038828, 31.277890304693877]]",1.0
华升新苑,"[[121.51835316027017, 31.277901014720072]]",1.0
广中苑,"[[121.43288754022785, 31.277906954742235]]",1.0
春满园C区,"[[121.46261706042904, 31.27791478513928]]",1.0
大华水岸蓝桥,"[[121.40476578031652, 31.277926934980144]]",1.0
荣和怡景园,"[[121.38430302016833, 31.27796149502697]]",1.0
金鸿苑,"[[121.4703630003522, 31.277977514650644]]",1.0
龙泰公寓,"[[121.46188320014966, 31.277982419553084]]",1.0
本溪路165弄小区,"[[121.51048841990472, 31.277994164699003]]",1.0
中通雅苑,"[[121.5083298599352, 31.278032324732095]]",1.0
颐和华城雅诗澜郡,"[[121.39812143975266, 31.27805162957906]]",1.0
滨江雅苑,"[[121.40849609981524, 31.27805689510965]]",1.0
春满园B区,"[[121.4628571803147, 31.278075029938755]]",1.0
灵石路896弄小区,"[[121.42696895974977, 31.278088935256186]]",1.0
金华苑,"[[121.40071919983134, 31.27809978018079]]",1.0
西二小区,"[[121.47598781998192, 31.27813173039508]]",1.0
虹连大楼西楼,"[[121.48939061968142, 31.27821502470369]]",1.0
景星苑,"[[121.43336813972795, 31.278237389943662]]",1.0
虹连大楼东楼,"[[121.48999073998074, 31.27825538987436]]",1.0
虹连大楼,"[[121.4896906802808, 31.278275190247882]]",1.0
大西小区,"[[121.49098091963376, 31.278295979875587]]",1.0
玉龙大厦,"[[121.48454843955895, 31.278305924578873]]",1.0
广盛苑,"[[121.42670633972591, 31.278337380165986]]",1.0
中环公寓,"[[121.39235621976377, 31.278355649893406]]",1.0
文宇公寓,"[[121.48343226039057, 31.278375944894016]]",1.0
宏凯公寓,"[[121.47248952017529, 31.278377925201134]]",1.0
旭阳苑,"[[121.4576411403265, 31.278398624896695]]",1.0
上工新村,"[[121.45043718043158, 31.27842724492153]]",1.0
凤城一村,"[[121.51403604033104, 31.27848709480365]]",1.0
华敏大厦,"[[121.48132139956311, 31.27850703007548]]",1.0
四平路街道鞍山一村第三小区,"[[121.51274706002889, 31.278565934770114]]",1.0
吉联大厦,"[[121.47089237997945, 31.278567284652546]]",1.0
意和家园,"[[121.46093549997344, 31.27858780538299]]",1.0
中山大厦,"[[121.47312690028627, 31.278612644657898]]",1.0
大连西路40弄小区,"[[121.49296109997488, 31.278647024840417]]",1.0
鞍山四村第三小区,"[[121.50251388041136, 31.278647114772568]]",1.0
大华一村1500弄街坊,"[[121.41911268020615, 31.27866160464942]]",1.0
景峰苑,"[[121.42426284035791, 31.278709034894135]]",1.0
腾龙苑,"[[121.42391112000223, 31.278737924715514]]",1.0
大宁新邨,"[[121.45054590037307, 31.278766544740265]]",1.0
曲一花苑,"[[121.48552872037422, 31.278772439796263]]",1.0
鞍山五村,"[[121.50216414036288, 31.278816719715905]]",1.0
鞍山一村,"[[121.50860994029651, 31.278942269570152]]",1.0
锦西路六十三弄住宅小区,"[[121.50830015982456, 31.279011975122593]]",1.0
华元豪庭,"[[121.51075841976532, 31.279024079997292]]",1.0
申安公寓,"[[121.50715086042393, 31.27904095487621]]",1.0
三湘花苑（东苑）,"[[121.46134427961488, 31.27916727005355]]",1.0
上外中山大楼,"[[121.47528186026963, 31.27921830028435]]",1.0
上大东村,"[[121.45507434030864, 31.27929831026885]]",1.0
新凤城别墅区,"[[121.51651464023848, 31.279308975328973]]",1.0
绿苑公寓,"[[121.42817801999965, 31.279318785133853]]",1.0
金属新邨,"[[121.47012485987446, 31.279332870315763]]",1.0
李子园别墅,"[[121.38028650042168, 31.27934394007083]]",1.0
公交新村,"[[121.50250397977496, 31.279346864666152]]",1.0
鞍山四村第一小区,"[[121.504982399818, 31.279348979871585]]",1.0
才茂公寓,"[[121.51270709955307, 31.27936562991995]]",1.0
凤城二村（2）小区,"[[121.51492560023632, 31.27936756526099]]",1.0
恒盛鼎城华公馆,"[[121.38407333961305, 31.279451220197657]]",1.0
恒盛鼎城圣都汇,"[[121.38375348043888, 31.279521420377286]]",1.0
宁馨小区,"[[121.44817044011381, 31.279577084814697]]",1.0
上外曲二小区,"[[121.48070076033181, 31.279626765163158]]",1.0
广中一村,"[[121.47296688031736, 31.27964287471898]]",1.0
文华苑,"[[121.41608057995482, 31.27971969031153]]",1.0
宝华城市花园,"[[121.46173325978215, 31.279726710419403]]",1.0
鞍山三村,"[[121.50934955983439, 31.279752629780106]]",1.0
